feature_id,sid,tid,measure_id,type,class,limit_direction,searchable,restricted_values,updated,last_published,value_sorting,avoid_auto_ordering,num_products,highlight_supplier_id,brand_specific
10086,81180,14364,29,y_n,0,0,0,,2012-04-02 10:27:14,1333357841,0,0,0,0,0
10087,81181,14365,29,numerical,0,0,0,,2012-04-02 10:48:24,1333357841,0,0,1,0,0
10088,81182,14366,32,numerical,0,0,0,,2012-04-02 14:09:19,1333372206,0,0,5,0,0
10089,81183,14367,29,y_n,0,0,0,,2012-04-02 14:37:29,1333372206,0,0,5,0,0
10090,81184,14368,29,numerical,0,0,0,,2012-04-02 14:39:32,1333372206,0,0,4,0,0
10091,81185,14369,29,multi_dropdown,0,0,0,cd/m²\nfL,2012-04-02 15:02:23,1333372206,0,0,3,0,0
10092,81186,14370,29,numerical,0,0,0,,2012-04-02 15:26:32,1333379432,0,0,2,0,0
10093,81187,14371,29,numerical,0,0,0,,2012-04-02 15:33:53,1333379432,0,0,0,0,0
10094,81188,14372,29,y_n,0,0,0,,2012-04-02 16:22:26,1333379432,0,0,0,0,0
10095,81189,14373,29,y_n,0,0,0,,2012-04-02 16:25:24,1333379432,0,0,11,0,0
10096,81190,14374,24,range,0,0,0,,2012-04-12 10:02:11,1334221813,0,0,3,0,0
10097,81197,14379,29,y_n,0,0,0,,2012-04-04 15:14:05,1333552243,0,0,9,0,0
10098,81198,14380,29,y_n,0,0,0,,2012-04-04 16:10:19,1333552243,0,0,0,0,0
10099,81204,14384,32,multi_dropdown,0,0,0,90\n127\n135\n170,2012-04-05 12:43:57,1333624205,0,0,0,0,0
10100,81205,14385,17,numerical,0,0,0,,2015-10-08 15:16:40,1444317010,0,0,4725,0,0
10101,81206,14386,24,numerical,0,0,0,,2012-04-05 16:00:13,1333638605,0,0,342,0,0
10102,81207,14387,24,numerical,0,0,0,,2012-04-05 16:06:32,1333638605,0,0,346,0,0
10103,81208,14388,24,numerical,0,0,0,,2012-04-05 16:15:39,1333638605,0,0,308,0,0
10104,81209,14389,29,numerical,0,0,0,,2012-04-06 08:57:17,1333696205,0,0,18,0,0
10105,81210,14390,29,y_n,0,0,0,,2012-04-06 08:59:25,1333696205,0,0,93,0,0
10106,81211,14391,29,numerical,0,0,0,,2012-04-06 09:11:42,1333703404,0,0,21,0,0
10107,81212,14392,29,y_n,0,0,0,,2012-04-06 09:34:12,1333703404,0,0,32,0,0
10108,81215,14394,29,y_n,0,0,0,,2015-07-17 14:14:07,1333717803,0,0,300713,0,1
10109,81216,14395,29,y_n,0,0,0,,2015-07-17 14:13:37,1333717803,0,0,298477,0,1
10111,81218,14397,29,y_n,0,0,0,,2015-07-17 14:19:46,1437138636,0,0,311980,0,1
10112,81219,14398,29,y_n,0,0,0,,2015-07-17 14:11:30,1333717803,0,0,281535,0,1
10113,81220,14399,29,y_n,0,0,0,,2015-07-17 14:09:40,1333717803,0,0,299217,0,1
10114,81221,14400,29,y_n,0,0,0,,2012-04-06 13:40:54,1333717803,0,0,7,0,0
10115,81222,14401,29,text,0,0,0,,2012-04-06 13:50:17,1333717803,0,0,414,0,0
10117,81224,14403,29,y_n,0,0,0,,2015-07-17 14:10:56,1333717803,0,0,280675,0,1
10118,81225,14404,29,y_n,0,0,0,,2012-04-06 14:23:03,1333717803,0,0,68,0,0
10119,81226,14405,29,y_n,0,0,0,,2012-04-06 14:24:10,1333717803,0,0,73,0,0
10120,81227,14406,29,y_n,0,0,0,,2012-04-06 14:25:16,1333717803,0,0,1287,0,0
10121,81228,14407,29,y_n,0,0,0,,2012-04-06 14:26:39,1333717803,0,0,69,0,0
10122,81229,14408,29,y_n,0,0,0,,2012-04-06 14:28:25,1333717803,0,0,82,0,0
10123,81230,14409,29,y_n,0,0,0,,2012-04-06 14:29:38,1333717803,0,0,197,0,0
10124,81231,14410,29,dropdown,0,0,0,Horizontal\nVertical\nNo,2013-11-14 10:38:56,1333717803,0,0,805,0,0
10125,81237,14414,26,dropdown,0,0,0,Y\nN,2012-04-07 12:08:57,1333797009,0,0,141,0,0
10126,81238,14415,26,y_n,0,0,0,Y\nN,2012-11-15 16:02:38,1352995898,0,0,1586,0,0
10127,81276,14434,29,y_n,0,0,0,,2012-04-09 09:20:41,1333962641,0,0,129,0,0
10129,81278,14436,29,y_n,0,0,0,,2012-04-09 10:14:04,1333962641,0,0,31,0,0
10130,81279,14437,29,y_n,0,0,0,,2012-04-09 10:48:12,1333962641,0,0,85,0,0
10131,81280,14438,211,,1,0,0,,2012-04-09 12:40:51,1333969815,0,0,0,0,0
10133,81286,14444,29,numerical,0,0,0,,2012-04-12 11:56:10,1334229032,0,0,60,0,0
10134,81287,14445,127,numerical,0,0,0,,2012-04-12 12:55:13,1334229032,0,0,17,0,0
10135,81288,14446,29,numerical,0,0,0,,2012-04-12 13:25:51,1334236213,0,0,278,0,0
10136,81289,14447,29,numerical,0,0,0,,2012-04-12 13:33:43,1334236213,0,0,507,0,0
10137,81290,14448,54,numerical,0,0,0,,2012-04-12 15:22:35,1334243408,0,0,2,0,0
10138,81291,14449,24,numerical,0,0,0,,2012-04-12 15:24:24,1334243408,0,0,0,0,0
10139,81292,14450,54,numerical,0,0,0,,2012-04-12 15:46:45,1334243408,0,0,0,0,0
10140,81293,14451,50,numerical,0,0,0,,2012-04-13 13:04:51,1334315434,0,0,95,0,0
10141,81296,14453,182,numerical,0,0,0,,2012-04-13 16:12:44,1334329809,0,0,2,0,0
10142,81297,14454,64,numerical,0,0,0,,2012-04-17 08:18:18,1334646602,0,0,0,0,0
10143,81300,14456,29,numerical,0,0,0,,2013-03-12 13:00:39,1363090249,0,0,5982,0,0
10144,81301,14457,194,numerical,0,0,0,,2012-04-17 14:15:07,1334668202,0,0,13,0,0
10145,81302,14458,73,numerical,0,0,0,,2012-04-17 14:19:27,1334668202,0,0,3,0,0
10146,81305,14460,46,numerical,0,0,0,,2012-04-17 15:46:28,1334675402,0,0,136,0,0
10151,81312,14466,29,text,0,0,0,,2012-04-18 08:11:58,1334733010,0,0,7,0,0
10152,81313,14467,64,numerical,0,0,0,,2012-04-18 08:17:55,1334733010,0,0,7,0,0
10153,81314,14468,49,numerical,0,0,0,,2012-04-18 08:34:46,1334733010,0,0,1,0,0
10154,81317,14470,29,numerical,0,0,0,,2012-04-18 15:02:13,1334754603,0,0,4,0,0
10155,81318,14471,29,y_n,0,0,0,,2012-04-18 15:06:18,1334754603,0,0,4,0,0
10156,81319,14472,29,multi_dropdown,0,0,0,256MB\n512MB\n1GB\n2GB\n4GB\n8GB\n16GB\n32GB,2012-04-18 16:02:00,1334761804,0,0,755,0,0
10157,81321,14474,26,dropdown,0,0,0,Y\nN,2012-04-19 09:10:51,1334826638,0,0,18999,0,0
10158,81322,14475,29,text,0,0,0,,2012-04-19 09:18:11,1334826638,0,0,1992,0,0
10159,81323,14476,26,y_n,0,0,0,,2013-07-04 13:45:06,1372943554,0,0,117,0,0
10160,81324,14477,26,y_n,1,0,0,,2012-04-20 13:19:23,1334927403,0,0,75,0,0
10161,81325,14478,26,y_n,1,0,0,,2012-04-20 13:21:10,1334927403,0,0,355,0,0
10162,81326,14479,26,y_n,1,0,0,,2012-04-20 13:24:12,1334927403,0,0,368,0,0
10163,81327,14480,26,y_n,1,0,0,,2012-04-20 13:25:57,1334927403,0,0,314,0,0
10164,81328,14481,26,y_n,1,0,0,,2012-04-20 13:27:15,1334927403,0,0,74,0,0
10166,81330,14483,26,y_n,1,0,0,,2012-04-20 13:30:31,1334927403,0,0,5,0,0
10167,81331,14484,26,y_n,1,0,0,,2012-04-20 14:10:11,1334927403,0,0,27,0,0
10169,81335,14487,29,text,0,0,0,,2012-04-21 13:49:58,1335013803,0,0,1067,0,0
10170,81336,14488,87,numerical,0,0,0,,2015-06-19 13:10:04,1335013803,0,0,12,0,0
10171,81337,14489,202,numerical,0,0,0,,2012-04-21 14:06:12,1335013803,0,0,16,0,0
10172,81338,14490,29,numerical,0,0,0,,2012-04-21 14:10:41,1335013803,0,0,14,0,0
10173,81339,14491,29,numerical,0,0,0,,2012-04-21 14:13:48,1335013803,0,0,12,0,0
10174,81340,14492,100,numerical,0,0,0,,2012-04-21 14:17:53,1335013803,0,0,28,0,0
10175,81341,14493,38,numerical,0,0,0,,2012-04-21 14:20:48,1335013803,0,0,17,0,0
10176,81342,14494,36,numerical,0,0,0,,2012-04-21 14:24:03,1335013803,0,0,58,0,0
10177,81343,14495,29,numerical,0,0,0,,2012-04-21 15:08:30,1335013803,0,0,48,0,0
10178,81344,14496,29,numerical,0,0,0,,2012-04-21 15:11:53,1335021003,0,0,48,0,0
10179,81345,14497,29,numerical,0,0,0,,2012-04-21 15:16:08,1335021003,0,0,49,0,0
10180,81346,14498,24,numerical,0,0,0,,2012-04-21 15:23:00,1335021003,0,0,32,0,0
10181,81347,14499,146,numerical,0,0,0,,2012-04-21 15:29:57,1335021003,0,0,50,0,0
10182,81348,14500,38,numerical,0,0,0,,2012-09-04 10:39:50,1346749810,0,0,62,0,0
10183,81351,14502,29,numerical,0,3,0,,2013-04-09 14:46:12,1365513131,0,0,14738,0,0
10187,81355,14506,29,y_n,0,0,0,,2015-07-17 14:12:11,1335359403,0,0,298690,0,1
10188,81356,14507,29,y_n,0,0,0,,2015-07-17 14:11:21,1335359403,0,0,281525,0,1
10189,81357,14508,29,y_n,0,0,0,,2015-07-17 14:11:35,1335359403,0,0,283326,0,1
10190,81358,14509,18,numerical,0,0,0,,2012-04-25 14:48:45,1335359403,0,0,1414,0,0
10191,81359,14510,29,y_n,0,0,0,,2015-07-17 14:15:23,1335359403,0,0,158789,0,1
10192,81360,14511,29,numerical,0,0,0,,2012-04-25 15:02:54,1335359403,0,0,105,0,0
10193,81361,14512,29,y_n,0,0,0,,2015-07-17 14:14:15,1335359403,0,0,1119,0,1
10194,81362,14513,29,y_n,0,0,0,,2015-07-17 14:09:27,1335366613,0,0,291560,0,1
10195,81363,14514,29,y_n,0,0,0,,2015-07-17 14:08:57,1335366613,0,0,302712,0,1
10196,81364,14515,29,y_n,0,0,0,,2012-04-25 15:19:23,1335366613,0,0,291975,0,0
10197,81366,14518,29,y_n,0,0,0,,2012-04-25 15:24:30,1335366613,0,0,218778,0,0
10198,81367,14519,29,multi_dropdown,0,0,0,VT-x\nVT-d\nY\nN\nVT-c\nVT-i,2015-07-17 14:19:09,1337166632,0,0,87142,0,1
10199,81368,14520,29,y_n,0,0,0,,2015-07-17 14:31:51,1335366613,0,0,291716,0,1
10200,81369,14521,29,y_n,0,0,0,,2015-07-17 14:15:48,1335366613,0,0,292234,0,1
10201,81370,14522,18,numerical,0,0,0,,2012-04-25 16:14:27,1335366613,0,0,218198,0,0
10202,81371,14523,18,numerical,0,0,0,,2012-04-25 16:17:54,1335366613,0,0,209399,0,0
10203,81372,14524,29,y_n,0,0,0,,2015-07-17 14:11:51,1335366613,0,0,130,0,1
10204,81373,14525,29,y_n,0,0,0,,2015-07-17 14:12:04,1335366613,0,0,873,0,1
10205,81374,14526,29,y_n,0,0,0,,2015-07-17 14:14:00,1335366613,0,0,150,0,1
10206,81375,14527,29,dropdown,0,0,0,1\n2\n3\n4\n5\n6\n7\n8\n24\n16\n13\n14\n48\n9\n12\n36\n10\n20\n18\n11\n23\n19,2014-11-06 16:20:44,1335424234,0,0,4907,0,0
10207,81377,14529,29,numerical,0,0,0,,2012-04-26 10:30:22,1335431433,0,0,2207,0,0
10208,81380,14531,46,numerical,0,0,0,,2012-04-26 13:09:50,1335438608,0,0,2,0,0
10209,81381,14532,29,numerical,0,0,0,,2012-04-26 15:08:32,1335445804,0,0,47,0,0
10210,81382,14533,29,dropdown,0,0,0,Manual\nMotorized,2013-11-14 08:54:00,1335453003,0,0,12,0,0
10211,81385,14536,29,y_n,0,0,0,,2012-04-26 16:26:32,1335453003,0,0,6,0,0
10213,81387,14538,29,y_n,0,0,0,,2012-04-27 08:44:06,1335510633,0,0,27,0,0
10214,81400,14548,24,numerical,0,0,0,,2012-05-03 09:00:31,1336029061,0,0,2,0,0
10215,81403,14550,29,y_n,0,0,0,,2012-05-03 10:19:53,1336036241,0,0,251,0,0
10216,81404,14551,29,y_n,0,0,0,,2012-05-03 10:23:02,1336036241,0,0,692,0,0
10217,81405,14552,29,y_n,0,0,0,,2012-05-03 10:27:34,1336036241,0,0,466,0,0
10218,81406,14553,29,multi_dropdown,0,0,0,Mini-SIM\nMicro-SIM\nNano-SIM\nEmbedded-SIM\nMicroSD\nMiniSD\nMicroSDHC\nMicroSDHC (x2)\nMemory Stick (MS)\nMicroSDXC\nMS Micro (M2)\nMS Duo\nSDHC\nSDXC,2014-05-13 10:15:26,1336036241,0,0,123,0,0
10219,81407,14554,29,multi_dropdown,0,0,0,Mini-SIM\nMicro-SIM\nNano-SIM\nFull-size SIM\nMiniSD\nSD\nMS PRO Duo\nMS PRO\nMicroSD\nMemory Stick (MS),2013-11-15 11:16:28,1336036241,0,0,124,0,0
10220,81408,14555,29,numerical,0,0,0,,2012-11-08 13:24:30,1352383900,0,0,400,0,0
10221,81412,14559,29,y_n,0,0,0,,2012-05-04 10:57:51,1336122609,0,0,2,0,0
10222,81413,14560,29,numerical,0,0,0,,2012-05-04 12:26:18,1336129844,0,0,13,0,0
10223,81414,14561,258,numerical,0,2,0,,2015-07-23 11:12:06,1437649813,0,0,3,0,0
10224,81416,14563,29,numerical,0,0,0,,2012-05-04 13:48:57,1336137003,0,0,116,0,0
10225,81417,14564,24,numerical,0,0,0,,2012-05-04 14:09:35,1336137003,0,0,0,0,0
10226,81418,14565,24,numerical,0,0,0,,2012-05-04 14:11:44,1336137003,0,0,1,0,0
10227,81419,14566,24,numerical,0,0,0,,2012-05-04 14:37:55,1336137003,0,0,1,0,0
10228,81420,14567,24,2d,0,0,0,,2012-05-04 15:03:35,1336137003,0,0,0,0,0
10229,81421,14568,24,numerical,0,0,0,,2012-05-04 15:54:08,1336144208,0,0,11,0,0
10230,81422,14569,24,numerical,0,0,0,,2012-05-04 15:59:30,1336144208,0,0,11,0,0
10231,81423,14570,24,numerical,0,0,0,,2012-05-04 16:01:40,1336144208,0,0,9,0,0
10232,81424,14571,29,dropdown,0,0,0,Black\nWhite\nStainless steel\nWood\nChrome\nBiege\nSilver\nBlack/Silver\nGrey,2015-07-08 11:11:50,1336374604,0,0,963,0,0
10233,81425,14572,29,text,0,0,0,,2012-05-07 08:04:54,1336374604,0,0,6,0,0
10234,81426,14573,29,y_n,0,0,0,,2012-05-07 08:18:35,1336374604,0,0,37,0,0
10235,81427,14574,24,3d,0,0,0,,2012-05-07 08:21:36,1336374604,0,0,4,0,0
10236,81428,14575,29,dropdown,0,0,0,Black\nWhite\nTransparent\nWood\nBrown,2014-04-14 09:03:19,1336374604,0,0,8,0,0
10237,81429,14576,29,text,0,0,0,black\nwhite\nred\nbrown\nblue\nmulti,2012-05-07 08:47:28,1336374604,0,0,1,0,0
10238,81433,14579,29,y_n,0,0,0,,2012-05-07 15:51:57,1336403413,0,0,2,0,0
10239,81434,14580,29,y_n,0,0,0,,2012-05-07 16:15:55,1336403413,0,0,1146,0,0
10240,81435,14581,29,numerical,0,0,0,,2012-05-08 09:12:52,1336468235,0,0,32,0,0
10241,81436,14582,24,numerical,0,0,0,,2012-05-10 13:06:45,1336648232,0,0,32,0,0
10243,81438,14584,24,numerical,0,0,0,,2012-05-10 13:23:46,1336655404,0,0,10,0,0
10244,81439,14585,29,dropdown,0,0,0,Aluminium\nPolymer fibre\nFiberglass\nKevlar\nPolypropylene\nPaper,2013-11-07 14:10:12,1336655404,0,0,26,0,0
10245,81440,14586,29,numerical,0,0,0,polypropylene,2012-05-10 13:34:21,1336655404,0,0,0,0,0
10246,81441,14587,26,y_n,0,0,0,,2012-05-10 13:51:49,1336655404,0,0,460,0,0
10247,81442,14588,44,numerical,0,0,0,,2012-05-10 14:02:36,1336655404,0,0,2,0,0
10248,81443,14589,44,numerical,0,0,0,,2012-05-10 14:04:04,1336655404,0,0,4,0,0
10250,81445,14591,42,range,0,0,0,,2012-05-10 14:45:11,1336655404,0,0,0,0,0
10251,81446,14592,87,numerical,0,0,0,,2015-06-19 13:10:04,1336655404,0,0,17,0,0
10252,81447,14593,29,text,0,0,0,,2012-05-11 13:24:01,1336741809,0,0,206,0,0
10253,81448,14594,98,numerical,0,0,0,,2012-05-11 13:31:01,1336741809,0,0,999,0,0
10254,81450,14596,228,numerical,0,0,0,,2012-05-11 15:10:02,1336741809,0,0,674,0,0
10255,81451,14597,228,numerical,0,0,0,,2012-05-11 15:10:02,1336741809,0,0,670,0,0
10256,81452,14598,29,y_n,0,0,0,,2012-05-11 13:47:26,1336741809,0,0,256,0,0
10257,81455,14600,210,numerical,0,0,0,,2012-05-11 14:01:37,1336741809,0,0,240,0,0
10258,81456,14601,210,numerical,0,0,0,,2012-05-11 14:02:38,1336741809,0,0,247,0,0
10259,81458,14603,29,y_n,0,0,0,,2015-07-17 14:09:21,1336741809,0,0,149,0,1
10260,81459,14604,26,y_n,0,0,0,,2015-07-17 14:09:10,1375189805,0,0,37457,85,1
10261,81460,14605,29,y_n,0,0,0,,2015-07-17 14:09:05,1336741809,0,0,298,0,1
10262,81461,14606,29,y_n,0,0,0,,2015-07-17 14:10:01,1336741809,0,0,299,0,1
10263,81462,14607,29,y_n,0,0,0,,2012-05-11 15:07:53,1336741809,0,0,771,0,0
10264,81463,14608,29,numerical,0,0,0,,2012-05-11 15:09:07,1336741809,0,0,333,0,0
10265,81464,14609,29,dropdown,0,0,0,S2S\nS4S\nS8S\n2S\n1S\n4S,2014-06-09 11:38:23,1336756205,0,0,40868,0,0
10266,81465,14610,29,y_n,0,0,0,,2012-05-11 15:46:56,1336756205,0,0,111,0,0
10267,81466,14611,29,dropdown,0,0,0,A\nB\nC\nD\nE\nF\nG\nH\nJ\nI,2015-10-18 14:35:07,1336914603,0,0,389,0,0
10268,81467,14612,29,dropdown,0,0,0,Open Value (OVL)\nOpen Value Subscription (OVS)\nOpen License (OLP),2012-05-13 16:08:14,1336921839,0,0,46,0,0
10269,81468,14613,29,y_n,0,0,0,,2012-05-14 07:53:45,1336979432,0,0,360,0,0
10270,81469,14614,29,y_n,0,0,0,,2015-07-17 14:13:34,1336979432,0,0,419,0,1
10271,81470,14615,29,y_n,0,0,0,,2012-05-14 07:58:12,1336979432,0,0,140,0,0
10272,81471,14616,29,y_n,0,0,0,,2015-07-17 14:13:46,1336979432,0,0,59661,0,1
10273,81472,14617,29,y_n,0,0,0,,2012-05-14 08:21:58,1336979432,0,0,18102,0,0
10274,81473,14618,29,numerical,0,2,0,,2014-07-02 13:48:22,1404306608,0,0,5420,0,0
10275,81474,14619,29,numerical,0,0,0,,2012-05-14 08:34:57,1336979432,0,0,237032,0,0
10276,81475,14620,29,y_n,0,0,0,,2015-07-17 14:11:05,1336979432,0,0,279876,0,1
10277,81476,14621,29,y_n,0,0,0,,2015-07-17 14:09:45,1336979432,0,0,286605,0,1
10278,81477,14622,65,numerical,0,0,0,,2012-05-14 09:05:06,1336979432,0,0,77752,0,0
10279,81478,14623,30,numerical,0,0,0,,2012-05-14 09:35:39,1336986615,0,0,72384,0,0
10280,81479,14624,65,numerical,0,0,0,,2012-05-14 09:39:00,1336986615,0,0,200024,0,0
10281,81480,14625,29,y_n,0,0,0,,2012-05-14 09:42:09,1336986615,0,0,281423,0,0
10282,81481,14626,29,y_n,0,0,0,,2015-07-17 14:19:41,1336986615,0,0,292228,0,1
10283,81482,14627,29,y_n,0,0,0,,2012-05-14 09:47:28,1336986615,0,0,287873,0,0
10284,81484,14629,229,numerical,0,0,0,,2012-05-14 11:10:01,1336986615,0,0,72572,0,0
10285,81485,14630,29,y_n,0,0,0,,2015-07-17 14:10:53,1336986615,0,0,287082,0,1
10286,81486,14631,29,dropdown,0,0,0,DMI\nQPI\nDMI2\nDMI3,2015-11-02 08:31:38,1336986615,0,0,275963,0,0
10287,81487,14632,29,y_n,0,0,0,,2012-05-14 10:02:56,1336986615,0,0,2,0,0
10288,81488,14633,29,y_n,0,0,0,,2015-07-17 14:15:01,1336986615,0,0,310,0,1
10289,81489,14634,29,y_n,0,0,0,,2015-07-17 14:14:58,1336986615,0,0,304,0,1
10290,81490,14635,29,y_n,0,0,0,,2012-05-14 10:44:25,1336986615,0,0,463,0,0
10291,81491,14636,29,y_n,0,0,0,,2015-07-17 14:14:20,1336986615,0,0,303,0,1
10292,81492,14637,29,y_n,0,0,0,,2015-07-17 14:14:04,1336986615,0,0,296,0,1
10293,81495,14639,29,y_n,0,0,0,,2015-07-17 14:13:56,1337001007,0,0,300,0,1
10294,81496,14640,29,y_n,0,0,0,,2015-07-17 14:13:40,1337001007,0,0,53,0,1
10295,81497,14641,29,text,0,0,0,,2012-05-14 14:12:59,1337001007,0,0,204,0,0
10296,81498,14642,29,y_n,0,0,0,,2012-05-14 14:14:33,1337001007,0,0,285,0,0
10297,81499,14643,29,y_n,0,0,0,,2012-05-14 14:56:23,1337001007,0,0,580,0,0
10298,81503,14645,29,y_n,0,0,0,,2015-07-17 14:14:37,1337065832,0,0,281114,0,1
10299,81504,14646,29,y_n,0,0,0,,2012-05-15 08:29:46,1337065832,0,0,235,0,0
10300,81505,14647,29,y_n,0,0,0,,2015-07-17 14:18:56,1337087403,0,0,112,0,1
10301,81506,14648,29,y_n,0,0,0,,2012-05-15 09:43:03,1337087403,0,0,96,0,0
10302,81507,14649,29,y_n,0,0,0,,2012-05-15 09:45:58,1337087403,0,0,104,0,0
10303,81508,14650,29,y_n,0,0,0,,2015-07-17 14:11:42,1337087403,0,0,95,0,1
10304,81509,14651,29,y_n,0,0,0,,2012-05-15 09:54:57,1337087403,0,0,0,0,0
10305,81510,14652,29,y_n,0,0,0,,2012-05-15 09:57:14,1337087403,0,0,19,0,0
10306,81511,14653,29,dropdown,0,0,0,"2.5 GT/s, x8 Lane\n2.5 GT/s, x4 Lane\n2.5 GT/s, x1 Lane\n5.0 GT/s, x8 Lane\n5.0 GT/s, x4 Lane\n8.0 GT/s, x8 Lane",2015-03-23 16:34:17,1337087403,0,0,52,0,0
10308,81513,14655,29,dropdown,0,0,0,WS\nUM\nSRV\nMBL\nEMB\nDT,2012-05-15 10:17:15,1337087403,0,0,0,0,0
10309,81514,14656,29,y_n,0,0,0,,2012-05-15 10:30:52,1337087403,0,0,5,0,0
10310,81515,14657,29,y_n,0,0,0,,2012-05-15 10:40:32,1337087403,0,0,69,0,0
10311,81516,14658,29,y_n,0,0,0,,2012-05-15 10:47:00,1337087403,0,0,0,0,0
10312,81517,14659,26,y_n,0,0,0,,2016-01-08 13:10:37,1337087403,0,0,147,0,0
10313,81518,14660,29,y_n,0,0,0,,2012-05-15 10:55:12,1337087403,0,0,100,0,0
10314,81519,14661,29,y_n,0,0,0,,2012-05-15 10:58:20,1337087403,0,0,80,0,0
10315,81520,14662,29,y_n,0,0,0,,2012-05-15 12:22:22,1337087403,0,0,128,0,0
10316,81521,14663,29,y_n,0,0,0,,2015-07-17 14:11:09,1337087403,0,0,83,0,1
10317,81522,14664,29,y_n,0,0,0,,2015-07-17 14:10:47,1337087403,0,0,85,0,1
10318,81523,14665,29,dropdown,0,0,0,1.2\n2.0,2012-05-15 13:23:34,1337087403,0,0,1383,0,0
10319,81524,14666,29,y_n,0,0,0,,2012-05-15 13:30:35,1337087403,0,0,336,0,0
10320,81525,14667,29,y_n,0,0,0,,2012-05-15 13:31:34,1337087403,0,0,254,0,0
10321,81526,14668,29,y_n,0,0,0,,2015-07-17 14:11:47,1337087403,0,0,64185,0,1
10322,81527,14669,29,y_n,0,0,0,,2012-05-15 13:44:59,1337087403,0,0,184,0,0
10323,81528,14670,29,y_n,0,0,0,,2012-05-15 13:47:00,1337087403,0,0,236,0,0
10324,81529,14671,29,y_n,0,0,0,,2012-05-15 13:50:19,1337087403,0,0,159,0,0
10325,81530,14672,30,numerical,0,0,0,,2012-05-15 13:56:02,1337087403,0,0,951,0,0
10326,81531,14673,98,numerical,0,0,0,,2012-05-15 13:58:44,1337087403,0,0,152394,0,0
10327,81532,14674,229,numerical,0,0,0,,2012-05-15 14:02:06,1337087403,0,0,259,0,0
10328,81533,14675,29,numerical,0,0,0,,2012-05-15 14:06:01,1337087403,0,0,44773,0,0
10329,81534,14676,29,y_n,0,0,0,,2015-07-17 14:09:24,1337087403,0,0,413,0,1
10330,81535,14677,29,y_n,0,0,0,,2015-07-17 14:13:43,1337087403,0,0,99,0,1
10331,81536,14678,29,text,0,0,0,,2012-05-15 14:26:17,1337087403,0,0,50,0,0
10332,81537,14679,29,y_n,0,0,0,,2012-05-15 14:38:12,1337087403,0,0,388,0,0
10333,81538,14680,29,y_n,0,0,0,,2015-07-17 14:15:13,1337087403,0,0,330,0,1
10334,81539,14681,29,text,0,0,0,,2015-07-17 14:14:55,1337087403,0,0,450,0,1
10335,81540,14682,29,y_n,0,0,0,,2012-05-15 14:49:34,1337087403,0,0,1793,0,0
10336,81543,14684,29,numerical,0,0,0,,2012-05-15 14:55:08,1337087403,0,0,450,0,0
10337,81545,14686,230,numerical,0,0,0,,2012-05-15 17:10:10,1337094726,0,0,22,0,0
10338,81546,14687,29,y_n,0,0,0,,2015-07-17 14:11:56,1337094726,0,0,288,0,1
10339,81547,14688,42,text,0,0,0,,2012-05-16 09:37:43,1337159428,0,0,18,0,0
10340,81548,14689,29,y_n,0,0,0,,2012-05-15 15:24:50,1337094726,0,0,263,0,0
10341,81549,14690,41,numerical,0,0,0,,2012-05-15 15:31:53,1337094726,0,0,27,0,0
10342,81550,14691,41,numerical,0,0,0,,2012-05-15 15:33:37,1337094726,0,0,27,0,0
10343,81551,14692,26,y_n,0,0,0,,2012-05-15 15:38:42,1337094726,0,0,17,0,0
10344,81553,14694,41,numerical,0,0,0,,2012-05-15 16:06:15,1337094726,0,0,21,0,0
10345,81554,14695,24,numerical,0,0,0,,2012-05-15 16:09:49,1337094726,0,0,21,0,0
10346,81555,14696,24,numerical,0,0,0,,2012-05-15 16:12:31,1337094726,0,0,21,0,0
10347,81556,14697,29,multi_dropdown,0,0,0,TIG (GTAW)\nDC TIG (DC GTAW)\nMIG (GMAW)\nStick (SMAW)\nFlux Cored (FCAW)\nUnspecified,2012-05-16 09:40:49,1337094726,0,0,9,0,0
10348,81562,14703,29,numerical,0,0,0,,2012-05-16 10:42:54,1337159428,0,0,30,0,0
10349,81563,14704,29,numerical,0,0,0,,2012-05-16 10:44:17,1337159428,0,0,32,0,0
10351,81565,14706,29,multi_dropdown,0,0,0,1x2\n1x4\n1x8\n1x8+2x4\n1x8+3x4\n1x16\n1x16+1x4\n2x1\n2x4\n2x8\n2x8+1x4\n4x4\n4x8\n1x1\n2x16\n2x16+2x8\n5x8\n4x16\n4x1\n3x8\n2x2\n1x2+2x1,2015-09-23 17:59:35,1337159428,0,0,213214,0,0
10352,81566,14707,29,y_n,0,0,0,,2012-05-16 10:59:37,1337159428,0,0,9,0,0
10353,81567,14708,29,y_n,0,0,0,,2012-05-16 11:02:44,1337159428,0,0,32,0,0
10354,81568,14709,29,text,0,0,0,,2015-10-22 14:49:12,1445519406,0,0,89,0,1
10355,81569,14710,29,dropdown,0,0,0,Top\nSide\nExternal,2014-08-29 13:10:42,1337159428,0,0,13,0,0
10356,81570,14711,29,y_n,0,0,0,,2012-05-16 11:21:21,1337166632,0,0,314,0,0
10357,81572,14713,231,numerical,0,0,0,,2012-05-16 13:10:02,1337166632,0,0,35,0,0
10358,81578,14717,29,dropdown,0,0,0,11\n11.1\n10.1\n10.0\n10\n9.0L\n9.0c\n9.0b\n9.0a\n9.0\n8.1\n8.0\n7.0\nN,2012-05-17 08:34:10,1337238605,0,0,827,0,0
