sku,variantId,price,price_type
26477367,1,726,DEFAULT
313555,1,1700,DEFAULT
91538,1,141,DEFAULT
265192,1,2228,DEFAULT
1199053,1,49,DEFAULT
369931,1,329,DEFAULT
122838,1,2597,DEFAULT
1554144,1,2223,DEFAULT
70362,1,6,DEFAULT
120232,1,673,DEFAULT
21325609,1,153,DEFAULT
1366543,1,520,DEFAULT
704437,1,1914,DEFAULT
1797204,1,1416,DEFAULT
7990474,1,2203,DEFAULT
558289,1,2786,DEFAULT
321115,1,2156,DEFAULT
4351514,1,2097,DEFAULT
24693021,1,2566,DEFAULT
4351241,1,635,DEFAULT
5431120,1,156,DEFAULT
1713826,1,968,DEFAULT
254913,1,4,DEFAULT
1389469,1,620,DEFAULT
9825,1,1661,DEFAULT
9701,1,1068,DEFAULT
10235,1,2533,DEFAULT
14124078,1,1267,DEFAULT
68065,1,2410,DEFAULT
267191,1,1713,DEFAULT
124487,1,423,DEFAULT
67602,1,136,DEFAULT
71531,1,413,DEFAULT
9407,1,565,DEFAULT
9576,2,2365,DEFAULT
111109,1,463,DEFAULT
13605210,1,894,DEFAULT
9680,1,1963,DEFAULT
1585574,1,2686,DEFAULT
67724,1,901,DEFAULT
21811936,1,2636,DEFAULT
1926089,1,2839,DEFAULT
9424,1,1421,DEFAULT
877144,1,1550,DEFAULT
18267408,1,1256,DEFAULT
4860081,1,625,DEFAULT
2058715,1,1337,DEFAULT
458431,1,413,DEFAULT
1494577,1,2722,DEFAULT
4434630,1,903,DEFAULT
4434628,1,1049,DEFAULT
1986437,1,2879,DEFAULT
3864089,1,1872,DEFAULT
5137982,1,1053,DEFAULT
18143604,1,499,DEFAULT
5087350,1,533,DEFAULT
440228,1,2121,DEFAULT
277980,1,32,DEFAULT
443794,1,1801,DEFAULT
6501772,1,1532,DEFAULT
859883,1,1745,DEFAULT
274180,1,2224,DEFAULT
69411,1,1668,DEFAULT
24957938,1,2159,DEFAULT
12240444,1,2790,DEFAULT
20051792,1,1034,DEFAULT
26293302,1,2622,DEFAULT
1424809,1,684,DEFAULT
1752429,1,2997,DEFAULT
20958115,1,2309,DEFAULT
369714,1,1586,DEFAULT
10725044,1,2634,DEFAULT
4859555,1,2148,DEFAULT
3876167,1,8,DEFAULT
1401524,1,1184,DEFAULT
41878,1,405,DEFAULT
40506,1,633,DEFAULT
10655196,1,2521,DEFAULT
2129069,1,818,DEFAULT
10655152,1,356,DEFAULT
30231841,1,425,DEFAULT
30231840,1,1867,DEFAULT
6220687,1,235,DEFAULT
4788944,1,2298,DEFAULT
831958,1,2921,DEFAULT
693801,1,734,DEFAULT
2254713,1,2832,DEFAULT
26121136,1,2042,DEFAULT
6034248,1,767,DEFAULT
490759,1,1633,DEFAULT
5693376,1,574,DEFAULT
706257,1,2512,DEFAULT
705347,1,858,DEFAULT
18522080,1,2243,DEFAULT
551081,1,1671,DEFAULT
18374823,1,648,DEFAULT
21945080,1,278,DEFAULT
1658573,1,1294,DEFAULT
3786956,1,1333,DEFAULT
3786957,1,276,DEFAULT
67294,1,603,DEFAULT
5304720,1,2919,DEFAULT
14871114,1,2910,DEFAULT
15688048,1,2752,DEFAULT
5237959,1,2928,DEFAULT
5221861,1,1094,DEFAULT
825597,1,157,DEFAULT
8682602,1,561,DEFAULT
11702846,1,616,DEFAULT
4480222,1,976,DEFAULT
76333,1,917,DEFAULT
343010,1,1042,DEFAULT
6677660,1,2843,DEFAULT
26133841,1,1153,DEFAULT
26133851,1,340,DEFAULT
26133852,1,2764,DEFAULT
5237773,1,1887,DEFAULT
369880,1,172,DEFAULT
5233332,1,1807,DEFAULT
5163793,1,2654,DEFAULT
88780,1,1806,DEFAULT
88782,1,2382,DEFAULT
5156671,1,2167,DEFAULT
8001550,1,2664,DEFAULT
540346,1,1626,DEFAULT
541487,1,839,DEFAULT
541488,1,313,DEFAULT
8001605,1,1904,DEFAULT
647929,1,2134,DEFAULT
647928,1,1646,DEFAULT
6501547,1,2180,DEFAULT
340379,1,2737,DEFAULT
10973989,1,1566,DEFAULT
10973988,1,2091,DEFAULT
9791660,1,2490,DEFAULT
15725550,1,1495,DEFAULT
33959,1,185,DEFAULT
34615,1,2648,DEFAULT
34676,1,2056,DEFAULT
88781,1,801,DEFAULT
363743,1,624,DEFAULT
88773,1,2974,DEFAULT
340387,1,1844,DEFAULT
271307,1,468,DEFAULT
277755,1,1127,DEFAULT
340389,1,2184,DEFAULT
478391,1,233,DEFAULT
471627,1,15,DEFAULT
15725701,1,2357,DEFAULT
14591858,1,2040,DEFAULT
14110721,1,2670,DEFAULT
677038,1,1163,DEFAULT
1376829,1,1423,DEFAULT
1353973,1,1837,DEFAULT
6357227,1,828,DEFAULT
1595771,1,49,DEFAULT
1232236,1,2677,DEFAULT
1595756,1,1142,DEFAULT
10973957,1,1954,DEFAULT
4593781,1,1811,DEFAULT
10973958,1,2788,DEFAULT
6500587,1,1135,DEFAULT
1232233,1,1549,DEFAULT
51935,1,1355,DEFAULT
6501303,1,226,DEFAULT
7978982,1,1039,DEFAULT
6500996,1,2850,DEFAULT
5849057,1,412,DEFAULT
7978972,2,688,DEFAULT
5849056,1,1907,DEFAULT
7978981,1,1214,DEFAULT
8006547,1,1312,DEFAULT
7939799,1,1882,DEFAULT
7939784,1,58,DEFAULT
704288,1,1781,DEFAULT
10973991,1,10,DEFAULT
11028021,1,2243,DEFAULT
11028008,1,2014,DEFAULT
8001551,1,25,DEFAULT
14083966,1,1600,DEFAULT
110361,1,1054,DEFAULT
456400,1,2696,DEFAULT
848646,1,2764,DEFAULT
456394,1,2478,DEFAULT
544289,1,1534,DEFAULT
107615,1,593,DEFAULT
7734034,1,2527,DEFAULT
20997673,1,1211,DEFAULT
4695801,1,1735,DEFAULT
6838992,1,1482,DEFAULT
6838991,1,22,DEFAULT
124754,1,1524,DEFAULT
110360,1,2618,DEFAULT
4556401,1,1571,DEFAULT
9357600,1,2880,DEFAULT
12927149,1,2845,DEFAULT
135404,1,2611,DEFAULT
266046,1,2731,DEFAULT
266077,1,257,DEFAULT
352722,1,299,DEFAULT
9413764,1,1638,DEFAULT
14191252,1,1472,DEFAULT
19313773,1,1612,DEFAULT
14191254,1,521,DEFAULT
14191253,1,1530,DEFAULT
1756240,1,393,DEFAULT
8969577,1,531,DEFAULT
8969576,1,774,DEFAULT
5845353,1,2407,DEFAULT
4137961,1,557,DEFAULT
1929123,1,2374,DEFAULT
1985422,1,462,DEFAULT
3095089,1,253,DEFAULT
4005205,1,2139,DEFAULT
17418776,1,2940,DEFAULT
11169710,1,1787,DEFAULT
15425154,1,2733,DEFAULT
5821561,1,2468,DEFAULT
918742,1,2999,DEFAULT
1212120,1,1468,DEFAULT
5845187,1,950,DEFAULT
5845354,1,21,DEFAULT
5845350,1,2993,DEFAULT
5845351,1,569,DEFAULT
708868,1,1593,DEFAULT
1342108,1,2873,DEFAULT
1342098,1,414,DEFAULT
1342099,1,1205,DEFAULT
1342100,1,2604,DEFAULT
1012615,1,672,DEFAULT
9357601,1,1504,DEFAULT
7821000,1,1243,DEFAULT
1985435,1,2144,DEFAULT
4005204,1,117,DEFAULT
4005203,1,1764,DEFAULT
7009302,1,675,DEFAULT
1379653,1,510,DEFAULT
6626337,1,2295,DEFAULT
3598029,1,1449,DEFAULT
1986498,1,2917,DEFAULT
3598229,1,2853,DEFAULT
1342110,1,824,DEFAULT
1383736,1,379,DEFAULT
5981457,1,106,DEFAULT
24771238,1,2964,DEFAULT
5782088,1,319,DEFAULT
8895670,1,1894,DEFAULT
7950497,1,2697,DEFAULT
7950493,1,2788,DEFAULT
7950529,1,1893,DEFAULT
4602144,1,1166,DEFAULT
4602729,1,739,DEFAULT
4602698,1,1915,DEFAULT
14172740,1,1160,DEFAULT
