slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
2509_acer_lk14106010,1,13818635,LK.14106.010,Acer,LK.14106.010,http://images.icecat.biz/img/norm/high/13818635-7334.jpg,http://images.icecat.biz/img/norm/low/13818635-7334.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/13818635.xml,1,DE;US;BE;GB;DK;NL;IT,2014-06-10T14:54:49.000Z
2509_acer_nbmbq11001,1,20424141,NB.MBQ11.001,Acer,NB.MBQ11.001,http://images.icecat.biz/img/norm/high/20424141-3402.jpg,http://images.icecat.biz/img/norm/low/20424141-3402.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20424141.xml,1,DE;US;NL;DK;GB;BE,2014-09-29T23:25:00.000Z
2509_dell_0kmp3,1,12602221,0KMP3,DELL,0KMP3,http://images.icecat.biz/img/norm/high/12602221-8993.jpg,http://images.icecat.biz/img/norm/low/12602221-8993.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12602221.xml,1,DE;US;IT;DK;BE;GB;NL,2015-03-05T14:51:05.000Z
2509_dell_4564e,1,15672122,4564E,DELL,4564E,http://images.icecat.biz/img/norm/high/15672122-9269.jpg,http://images.icecat.biz/img/norm/low/15672122-9269.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672122.xml,1,DE;US;GB;NL;IT,2014-09-03T19:47:18.000Z
2509_dell_53kr3,1,19226695,53KR3,DELL,53KR3,http://images.icecat.biz/img/norm/high/19226695-963.jpg,http://images.icecat.biz/img/norm/low/19226695-963.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19226695.xml,1,DE;US;BE;DK;GB;NL,2013-10-01T13:57:22.000Z
2509_dell_6m859,1,15672335,6M859,DELL,6M859,http://images.icecat.biz/img/norm/high/15672335-3001.jpg,http://images.icecat.biz/img/norm/low/15672335-3001.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672335.xml,1,DE;US;GB;IT;NL,2014-09-03T19:47:18.000Z
2509_dell_6m873,1,15672336,6M873,DELL,6M873,http://images.icecat.biz/img/norm/high/15672336-9997.jpg,http://images.icecat.biz/img/norm/low/15672336-9997.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672336.xml,1,DE;US;GB,2013-07-01T08:47:53.000Z
2509_dell_6p662,1,15672340,6P662,DELL,6P662,http://images.icecat.biz/img/norm/high/15672340-9649.jpg,http://images.icecat.biz/img/norm/low/15672340-9649.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672340.xml,1,DE;US;GB;IT;NL,2013-05-20T15:11:07.000Z
2509_dell_6p8x2,1,17567055,6P8X2,DELL,6P8X2,http://images.icecat.biz/img/norm/high/17567055-5199.jpg,http://images.icecat.biz/img/norm/low/17567055-5199.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17567055.xml,1,DE;US;NL;BE;GB,2014-01-04T19:58:08.000Z
2509_dell_76vmh,1,22895817,76VMH,DELL,76VMH,http://images.icecat.biz/img/norm/high/22895817-8029.jpg,http://images.icecat.biz/img/norm/low/22895817-8029.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22895817.xml,1,DE;US;GB;NL;BE,2014-09-04T19:22:04.000Z
2509_dell_7gyh5,1,19227217,7GYH5,DELL,7GYH5,http://images.icecat.biz/img/norm/high/19227217-8889.jpg,http://images.icecat.biz/img/norm/low/19227217-8889.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19227217.xml,1,DE;US;GB;BE;NL,2013-10-19T10:33:13.000Z
2509_dell_d4560,1,15672832,D4560,DELL,D4560,http://images.icecat.biz/img/norm/high/15672832-3281.jpg,http://images.icecat.biz/img/norm/low/15672832-3281.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672832.xml,1,DE;US;IT,2014-09-11T20:54:20.000Z
2509_dell_d5174,1,15672844,D5174,DELL,D5174,http://images.icecat.biz/img/norm/high/15672844-6516.jpg,http://images.icecat.biz/img/norm/low/15672844-6516.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672844.xml,1,DE;US,2013-07-05T15:08:24.000Z
2509_dell_gfkf3,1,17837075,GFKF3,DELL,GFKF3,http://images.icecat.biz/img/norm/high/17837075-1053.jpg,http://images.icecat.biz/img/norm/low/17837075-1053.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17837075.xml,1,DE;US;NL;IT;DK;GB;BE,2013-05-25T13:41:45.000Z
2509_dell_h020p,1,17680350,H020P,DELL,H020P,http://images.icecat.biz/img/norm/high/17680350-285.jpg,http://images.icecat.biz/img/norm/low/17680350-285.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17680350.xml,1,DE;US;GB;NL;BE,2014-01-05T17:40:35.000Z
2509_dell_h7y7p,1,17680351,H7Y7P,DELL,H7Y7P,http://images.icecat.biz/img/norm/high/17680351-2921.jpg,http://images.icecat.biz/img/norm/low/17680351-2921.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17680351.xml,1,DE;US;GB;NL;BE;IT,2013-06-17T15:42:42.000Z
2509_dell_j148k,1,12734496,J148K,DELL,J148K,http://images.icecat.biz/img/norm/high/12734496-7994.jpg,http://images.icecat.biz/img/norm/low/12734496-7994.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12734496.xml,1,DE;US;NL;GB;IT;BE;DK,2013-05-25T13:41:45.000Z
2509_dell_j836h,1,13091658,J836H,DELL,J836H,http://images.icecat.biz/img/norm/high/13091658-3299.jpg,http://images.icecat.biz/img/norm/low/13091658-3299.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/13091658.xml,1,DE;US;GB,2014-09-03T19:45:56.000Z
2509_dell_jd104,1,4359950,JD104,DELL,JD104,http://images.icecat.biz/img/norm/high/4359950-9714.jpg,http://images.icecat.biz/img/norm/low/4359950-9714.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/4359950.xml,1,DE;US;NL;GB,2013-06-26T06:25:42.000Z
2509_dell_jx238,1,19237389,JX238,DELL,JX238,http://images.icecat.biz/img/norm/high/19237389-344.jpg,http://images.icecat.biz/img/norm/low/19237389-344.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19237389.xml,1,DE;US;GB,2014-02-05T15:51:43.000Z
2509_dell_k120p,1,19237536,K120P,DELL,K120P,http://images.icecat.biz/img/norm/high/19237536-5715.jpg,http://images.icecat.biz/img/norm/low/19237536-5715.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19237536.xml,1,DE;US;GB;ES;IT,2014-09-09T19:22:30.000Z
2509_dell_ku925,1,16711958,KU925,DELL,KU925,http://images.icecat.biz/img/norm/high/16711958-2863.jpg,http://images.icecat.biz/img/norm/low/16711958-2863.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/16711958.xml,1,DE;US;GB;NL,2014-02-22T20:26:33.000Z
2509_dell_m770d,1,12592079,M770D,DELL,M770D,http://images.icecat.biz/img/norm/high/12592079-4375.jpg,http://images.icecat.biz/img/norm/low/12592079-4375.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12592079.xml,1,DE;US;GB;NL;IT,2015-05-10T17:34:43.000Z
2509_dell_mf267,1,12592117,MF267,DELL,MF267,http://images.icecat.biz/img/norm/high/12592117-5150.jpg,http://images.icecat.biz/img/norm/low/12592117-5150.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12592117.xml,1,DE;US;GB;NL;BE,2014-09-07T18:46:34.000Z
2509_dell_mn2hp,1,13448286,MN2HP,DELL,MN2HP,http://images.icecat.biz/img/norm/high/13448286-8887.jpg,http://images.icecat.biz/img/norm/low/13448286-8887.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/13448286.xml,1,DE;US;GB;NL;BE,2013-09-18T13:20:11.000Z
2509_dell_n876g,1,12592253,N876G,DELL,N876G,http://images.icecat.biz/img/norm/high/12592253-1859.jpg,http://images.icecat.biz/img/norm/low/12592253-1859.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12592253.xml,1,DE;US;DK;NL;GB;BE;IT,2013-05-25T13:41:45.000Z
2509_dell_n8771,1,12592254,N8771,DELL,N8771,http://images.icecat.biz/img/gallery/12592254_5304.jpg,http://images.icecat.biz/img/gallery_lows/12592254_5304.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12592254.xml,1,DE;US;NL;GB;BE;IT,2015-08-30T19:28:49.000Z
2509_dell_p0djw,1,19238252,P0DJW,DELL,P0DJW,http://images.icecat.biz/img/norm/high/19238252-5446.jpg,http://images.icecat.biz/img/norm/low/19238252-5446.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19238252.xml,1,DE;US;GB,2013-09-30T19:34:02.000Z
2509_dell_rw56j,1,18174347,RW56J,DELL,RW56J,http://images.icecat.biz/img/norm/high/18174347-5861.jpg,http://images.icecat.biz/img/norm/low/18174347-5861.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/18174347.xml,1,DE;US;GB;BE;NL,2014-01-10T12:56:39.000Z
2509_dell_tf182,1,12389599,TF182,DELL,TF182,http://images.icecat.biz/img/norm/high/12389599-9435.jpg,http://images.icecat.biz/img/norm/low/12389599-9435.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12389599.xml,1,DE;US;NL;GB,2014-02-21T21:56:24.000Z
2509_dell_w476m,1,17414223,W476M,DELL,W476M,http://images.icecat.biz/img/norm/high/17414223-2689.jpg,http://images.icecat.biz/img/norm/low/17414223-2689.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17414223.xml,1,DE;US;GB;NL,2013-06-14T11:44:43.000Z
2509_dell_w805m,1,18187866,W805M,DELL,W805M,http://images.icecat.biz/img/norm/high/18187866-487.jpg,http://images.icecat.biz/img/norm/low/18187866-487.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/18187866.xml,1,DE;US;BE;GB;NL;IT,2014-02-21T21:39:19.000Z
2509_dell_wd614,1,12595342,WD614,DELL,WD614,http://images.icecat.biz/img/norm/high/12595342-8918.jpg,http://images.icecat.biz/img/norm/low/12595342-8918.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12595342.xml,1,DE;US;GB;NL,2014-07-25T14:43:19.000Z
2509_dell_wp015,1,15676940,WP015,DELL,WP015,http://images.icecat.biz/img/norm/high/15676940-6702.jpg,http://images.icecat.biz/img/norm/low/15676940-6702.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15676940.xml,1,DE;US;GB,2014-09-09T19:44:35.000Z
2509_dell_x732r,1,12765345,X732R,DELL,X732R,http://images.icecat.biz/img/norm/high/12765345-3134.jpg,http://images.icecat.biz/img/norm/low/12765345-3134.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12765345.xml,1,DE;US;DK;BE;NL;GB,2013-09-21T18:01:22.000Z
2509_dell_x932m,1,13456402,X932M,DELL,X932M,http://images.icecat.biz/img/norm/high/13456402-5653.jpg,http://images.icecat.biz/img/norm/low/13456402-5653.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/13456402.xml,1,DE;US;GB;BE;NL,2014-02-21T21:42:02.000Z
2509_dell_xm013,1,15676997,XM013,DELL,XM013,http://images.icecat.biz/img/norm/high/15676997-8301.jpg,http://images.icecat.biz/img/norm/low/15676997-8301.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15676997.xml,1,DE;US;IT,2015-03-05T13:39:22.000Z
2509_dell_y397p,1,13456816,Y397P,DELL,Y397P,http://images.icecat.biz/img/norm/high/13456816-8800.jpg,http://images.icecat.biz/img/norm/low/13456816-8800.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/13456816.xml,1,DE;US;IT;SE;BE;GB;NL,2013-11-02T18:23:09.000Z
2509_hp_252357-001,1,5609202,252357-001,HP,252357-001,http://images.icecat.biz/img/norm/high/5609202-1220.jpg,http://images.icecat.biz/img/norm/low/5609202-1220.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/5609202.xml,1,DE;US;DK;GB;NL,2013-07-02T06:49:05.000Z
2509_hp_341520-031,1,27123710,341520-031,HP,341520-031,http://images.icecat.biz/img/gallery/27123710_0630.jpg,http://images.icecat.biz/img/gallery_lows/27123710_0630.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/27123710.xml,1,DE;US;GB,2015-12-13T18:12:54.000Z
2509_hp_378240-001,1,7907268,378240-001,HP,378240-001,http://images.icecat.biz/img/gallery/7907268_9583.jpg,http://images.icecat.biz/img/gallery_lows/7907268_9583.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7907268.xml,1,DE;US;NL;GB,2015-08-26T20:49:54.000Z
2509_hp_379798-001,1,7137969,379798-001,HP,379798-001,http://images.icecat.biz/img/gallery/7137969_7345.jpg,http://images.icecat.biz/img/gallery_lows/7137969_7345.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7137969.xml,1,DE;US,2015-08-30T15:50:03.000Z
2509_hp_416981-001,1,7146432,416981-001,HP,416981-001,http://images.icecat.biz/img/norm/high/7146432-6824.jpg,http://images.icecat.biz/img/norm/low/7146432-6824.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7146432.xml,1,DE;US;GB,2014-09-16T13:20:20.000Z
2509_hp_419121-001,1,7146782,419121-001,HP,419121-001,http://images.icecat.biz/img/norm/high/7146782-3030.jpg,http://images.icecat.biz/img/norm/low/7146782-3030.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7146782.xml,1,DE;US;GB;NL,2015-06-19T02:46:59.000Z
2509_hp_419138-001,1,7146795,419138-001,HP,419138-001,http://images.icecat.biz/img/norm/high/7146795-9830.jpg,http://images.icecat.biz/img/norm/low/7146795-9830.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7146795.xml,1,DE;US;NL;GB,2014-03-27T21:41:38.000Z
2509_hp_432304-001,1,15460406,432304-001,HP,432304-001,http://images.icecat.biz/img/norm/high/15460406-1167.jpg,http://images.icecat.biz/img/norm/low/15460406-1167.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15460406.xml,1,DE;US;GB;IT,2013-02-28T22:46:21.000Z
2509_hp_432960-001,1,12368495,432960-001,HP,432960-001,http://images.icecat.biz/img/norm/high/12368495-2946.jpg,http://images.icecat.biz/img/norm/low/12368495-2946.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12368495.xml,1,DE;US;NL;DK;BE;GB,2014-05-15T16:10:01.000Z
2509_hp_442876-001,1,20944828,442876-001,HP,442876-001,http://images.icecat.biz/img/gallery/20944828_2045.jpg,http://images.icecat.biz/img/gallery_lows/20944828_2045.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944828.xml,1,DE;US;IT;GB;NL;BE,2015-11-16T17:59:40.000Z
2509_hp_448336-001,1,7150595,448336-001,HP,448336-001,http://images.icecat.biz/img/norm/high/7150595-5099.jpg,http://images.icecat.biz/img/norm/low/7150595-5099.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7150595.xml,1,DE;US;GB;NL,2014-06-23T20:06:49.000Z
2509_hp_448342-001,1,12368745,448342-001,HP,448342-001,http://images.icecat.biz/img/norm/high/12368745-9464.jpg,http://images.icecat.biz/img/norm/low/12368745-9464.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12368745.xml,1,DE;US;BE;NL;GB;DK,2013-03-24T12:40:13.000Z
2509_hp_448602-002,1,20944831,448602-002,HP,448602-002,http://images.icecat.biz/img/norm/high/20944831-6680.jpg,http://images.icecat.biz/img/norm/low/20944831-6680.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944831.xml,1,DE;US;IT;GB;NL;BE;DK,2014-09-03T19:50:15.000Z
2509_hp_448603-001,1,20944832,448603-001,HP,448603-001,http://images.icecat.biz/img/norm/high/20944832-1334.jpg,http://images.icecat.biz/img/norm/low/20944832-1334.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944832.xml,1,DE;US;IT;GB;NL;BE;DK,2014-09-03T19:50:15.000Z
2509_hp_448611-001,1,20944829,448611-001,HP,448611-001,http://images.icecat.biz/img/norm/high/20944829-7937.jpg,http://images.icecat.biz/img/norm/low/20944829-7937.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944829.xml,1,DE;US;IT;GB;NL;BE,2015-05-02T13:52:57.000Z
2509_hp_448615-031,1,20944830,448615-031,HP,448615-031,http://images.icecat.biz/img/gallery/20944830_9613.jpg,http://images.icecat.biz/img/gallery_lows/20944830_9613.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944830.xml,1,DE;US;GB;NL;BE,2015-06-29T18:32:05.000Z
2509_hp_449823-001,1,7150659,449823-001,HP,449823-001,http://images.icecat.biz/img/norm/high/7150659-9620.jpg,http://images.icecat.biz/img/norm/low/7150659-9620.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7150659.xml,1,DE;US;GB;NL,2014-01-24T17:23:56.000Z
2509_hp_451312-001,1,12368873,451312-001,HP,451312-001,http://images.icecat.biz/img/norm/high/12368873-7601.jpg,http://images.icecat.biz/img/norm/low/12368873-7601.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12368873.xml,1,DE;US;NL;GB;DK;BE,2013-05-25T13:41:45.000Z
2509_hp_452216-001,1,7912421,452216-001,HP,452216-001,http://images.icecat.biz/img/norm/high/7912421-3280.jpg,http://images.icecat.biz/img/norm/low/7912421-3280.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7912421.xml,1,DE;US;NL;GB,2013-05-25T13:41:45.000Z
2509_hp_456800-001,1,7151922,456800-001,HP,456800-001,http://images.icecat.biz/img/norm/high/7151922-7622.jpg,http://images.icecat.biz/img/norm/low/7151922-7622.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7151922.xml,1,DE;US;GB;NL,2013-08-22T11:51:09.000Z
2509_hp_461875-001,1,12369022,461875-001,HP,461875-001,http://images.icecat.biz/img/gallery/12369022_9860.jpg,http://images.icecat.biz/img/gallery_lows/12369022_9860.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369022.xml,1,DE;US;BE;NL;GB,2015-08-30T14:53:37.000Z
2509_hp_462427-001,1,20944547,462427-001,HP,462427-001,http://images.icecat.biz/img/norm/high/20944547-6288.jpg,http://images.icecat.biz/img/norm/low/20944547-6288.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944547.xml,1,DE;US;NL;IT;GB;BE,2013-12-28T00:51:02.000Z
2509_hp_462442-001,1,12369044,462442-001,HP,462442-001,http://images.icecat.biz/img/gallery/12369044_7703.jpg,http://images.icecat.biz/img/gallery_lows/12369044_7703.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369044.xml,1,DE;US;NL,2015-12-10T12:39:29.000Z
2509_hp_486621-001,1,12369224,486621-001,HP,486621-001,http://images.icecat.biz/img/norm/high/12369224-4783.jpg,http://images.icecat.biz/img/norm/low/12369224-4783.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369224.xml,1,DE;US;BE;DK;NL;GB,2013-05-25T13:41:45.000Z
2509_hp_486626-001,1,12369226,486626-001,HP,486626-001,http://images.icecat.biz/img/norm/high/12369226-2405.jpg,http://images.icecat.biz/img/norm/low/12369226-2405.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369226.xml,1,DE;US;BE;DK;NL;GB,2015-02-10T08:18:58.000Z
2509_hp_486728-001,1,20944083,486728-001,HP,486728-001,http://images.icecat.biz/img/norm/high/20944083-3418.jpg,http://images.icecat.biz/img/norm/low/20944083-3418.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944083.xml,1,DE;US;NL;IT;BE;GB,2014-02-15T22:13:08.000Z
2509_hp_486729-001,1,20944082,486729-001,HP,486729-001,http://images.icecat.biz/img/norm/high/20944082-9808.jpg,http://images.icecat.biz/img/norm/low/20944082-9808.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20944082.xml,1,DE;US;NL;IT;BE;GB,2015-05-02T13:52:57.000Z
2509_hp_486736-001,1,12369238,486736-001,HP,486736-001,http://images.icecat.biz/img/norm/high/12369238-8375.jpg,http://images.icecat.biz/img/norm/low/12369238-8375.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369238.xml,1,DE;US;DK;BE;NL;GB,2014-03-02T17:23:51.000Z
2509_hp_486894-001,1,12369268,486894-001,HP,486894-001,http://images.icecat.biz/img/norm/high/12369268-4133.jpg,http://images.icecat.biz/img/norm/low/12369268-4133.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12369268.xml,1,DE;US;NL;GB,2013-05-25T13:41:45.000Z
2509_hp_493986-001,1,7975890,493986-001,HP,493986-001,http://images.icecat.biz/img/norm/high/7975890-8759.jpg,http://images.icecat.biz/img/norm/low/7975890-8759.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7975890.xml,1,DE;US;GB;DK;NL;BE,2015-01-12T17:42:11.000Z
2509_hp_496882-001,1,12663733,496882-001,HP,496882-001,http://images.icecat.biz/img/norm/high/12663733-9366.jpg,http://images.icecat.biz/img/norm/low/12663733-9366.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12663733.xml,1,DE;US;GB;BE;NL;DK,2013-06-23T16:22:38.000Z
2509_hp_501502-001,1,7976097,501502-001,HP,501502-001,http://images.icecat.biz/img/norm/high/7976097-5923.jpg,http://images.icecat.biz/img/norm/low/7976097-5923.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7976097.xml,1,DE;US;GB;BE;NZ;DK;NL,2014-08-05T18:11:17.000Z
2509_hp_517864-001,1,11427958,517864-001,HP,517864-001,http://images.icecat.biz/img/norm/high/11427958-4214.jpg,http://images.icecat.biz/img/norm/low/11427958-4214.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/11427958.xml,1,DE;US;IT,2014-10-22T15:41:07.000Z
2509_hp_534993-001,1,20941880,534993-001,HP,534993-001,http://images.icecat.biz/img/norm/high/20941880-9991.jpg,http://images.icecat.biz/img/norm/low/20941880-9991.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20941880.xml,1,DE;US;BE;NL;GB,2014-03-29T19:04:45.000Z
2509_hp_577194-001,1,7977189,577194-001,HP,577194-001,http://images.icecat.biz/img/norm/high/7977189-1016.jpg,http://images.icecat.biz/img/norm/low/7977189-1016.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7977189.xml,1,DE;US;NL;BE;DK;NZ;GB,2013-05-30T14:25:43.000Z
2509_hp_583220-001,1,7977482,583220-001,HP,583220-001,http://images.icecat.biz/img/norm/high/7977482-459.jpg,http://images.icecat.biz/img/norm/low/7977482-459.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7977482.xml,1,DE;US;DK;GB;BE;NL;IT,2013-05-25T13:41:45.000Z
2509_hp_583223-001,1,7977484,583223-001,HP,583223-001,http://images.icecat.biz/img/norm/high/7977484-1353.jpg,http://images.icecat.biz/img/norm/low/7977484-1353.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7977484.xml,1,DE;US;DK;GB;BE;NL;IT,2013-05-25T13:41:45.000Z
2509_hp_595784-001,1,7978004,595784-001,HP,595784-001,http://images.icecat.biz/img/norm/high/7978004-8911.jpg,http://images.icecat.biz/img/norm/low/7978004-8911.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978004.xml,1,DE;US;GB;NL;DK;BE;NZ,2014-09-02T11:28:36.000Z
2509_hp_598011-001,1,7978180,598011-001,HP,598011-001,http://images.icecat.biz/img/gallery/7978180_5884.jpg,http://images.icecat.biz/img/gallery_lows/7978180_5884.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978180.xml,1,DE;US;NL;BE;GB,2015-12-10T13:51:09.000Z
2509_hp_598205-001,1,7978182,598205-001,HP,598205-001,http://images.icecat.biz/img/norm/high/7978182-3902.jpg,http://images.icecat.biz/img/norm/low/7978182-3902.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978182.xml,1,DE;US;NZ;NL;BE;DK;GB,2013-05-31T12:49:09.000Z
2509_hp_599530-001,1,7978332,599530-001,HP,599530-001,http://images.icecat.biz/img/norm/high/7978332-8417.jpg,http://images.icecat.biz/img/norm/low/7978332-8417.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978332.xml,1,DE;US;DK;NL;BE;GB;NZ,2015-06-06T13:42:06.000Z
2509_hp_599532-001,1,7978333,599532-001,HP,599532-001,http://images.icecat.biz/img/norm/high/7978333-4843.jpg,http://images.icecat.biz/img/norm/low/7978333-4843.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978333.xml,1,DE;US;NL;BE;GB;NZ,2013-03-02T18:10:26.000Z
2509_hp_616485-001,1,20937214,616485-001,HP,616485-001,http://images.icecat.biz/img/norm/high/20937214-9234.jpg,http://images.icecat.biz/img/norm/low/20937214-9234.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20937214.xml,1,DE;US;GB;DK;NL;BE,2015-05-22T19:58:34.000Z
2509_hp_637583-001,1,20936028,637583-001,HP,637583-001,http://images.icecat.biz/img/norm/high/20936028-2440.jpg,http://images.icecat.biz/img/norm/low/20936028-2440.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20936028.xml,1,DE;US;NL;GB;BE,2014-05-14T21:07:54.000Z
2509_hp_641181-001,1,12677216,641181-001,HP,641181-001,http://images.icecat.biz/img/norm/high/12677216-535.jpg,http://images.icecat.biz/img/norm/low/12677216-535.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12677216.xml,1,DE;US;NL;NZ;GB,2014-08-05T18:12:56.000Z
2509_hp_641838-001,1,10709089,641838-001,HP,641838-001,http://images.icecat.biz/img/norm/high/10709089-1277.jpg,http://images.icecat.biz/img/norm/low/10709089-1277.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10709089.xml,1,DE;US;BE;DK;NL;GB,2013-06-06T14:47:08.000Z
2509_hp_642798-001,1,10709143,642798-001,HP,642798-001,http://images.icecat.biz/img/gallery/10709143_0947.jpg,http://images.icecat.biz/img/gallery_lows/10709143_0947.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10709143.xml,1,DE;US;GB;NZ,2015-08-30T14:41:29.000Z
2509_hp_643919-001,1,10709157,643919-001,HP,643919-001,http://images.icecat.biz/img/norm/high/10709157-1397.jpg,http://images.icecat.biz/img/norm/low/10709157-1397.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10709157.xml,1,DE;US;NZ;NL;BE;DK;GB,2015-06-06T13:42:38.000Z
2509_hp_646311-001,1,15672314,646311-001,HP,646311-001,http://images.icecat.biz/img/norm/high/15672314-571.jpg,http://images.icecat.biz/img/norm/low/15672314-571.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15672314.xml,1,DE;US;IT,2014-02-05T15:51:43.000Z
2509_hp_647008-001,1,10709391,647008-001,HP,647008-001,http://images.icecat.biz/img/norm/high/10709391-7812.jpg,http://images.icecat.biz/img/norm/low/10709391-7812.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10709391.xml,1,DE;US;GB;BE;NL;DK;IT,2013-12-18T08:33:15.000Z
2509_hp_652530-001,1,10709650,652530-001,HP,652530-001,http://images.icecat.biz/img/norm/high/10709650-5499.jpg,http://images.icecat.biz/img/norm/low/10709650-5499.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10709650.xml,1,DE;US;BE;NZ;DK;GB;NL,2015-03-05T14:56:30.000Z
