category_key,abstract_sku,name.en_US,name.de_DE,is_featured,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,attribute_key_3,value_3,attribute_key_3.en_US,value_3.en_US,attribute_key_3.de_DE,value_3.de_DE,attribute_key_4,value_4,attribute_key_4.en_US,value_4.en_US,attribute_key_4.de_DE,value_4.de_DE,attribute_key_5,value_5,attribute_key_6,value_6,attribute_key_6.en_US,value_6.en_US,attribute_key_6.de_DE,value_6.de_DE,color_code,description.en_US,description.de_DE,icecat_pdp_url,tax_set_name,meta_title.en_US,meta_title.de_DE,meta_keywords.en_US,meta_keywords.de_DE,meta_description.en_US,meta_description.de_DE,icecat_license
tablets,162,Asus ZenPad Z370C-1A,Asus ZenPad Z370C-1A,0,touch_technology,Multi-touch,,,,,internal_storage_capacity,16 GB,,,,,processor_cores,4,,,,,display_technology,IPS,,,,,brand,Asus,,,color,Black,color,Schwarz,#000000,"Bigger while smaller ASUS ZenPad 7.0 is a 7-inch tablet with a body that’s as small as that of a traditional 7-inch device. This incredible engineering achievement was made possible by reducing the bezel width to the bare minimum, giving ASUS ZenPad 7.0 a remarkable 72% screen-to-body ratio. ASUS VisualMaster is a suite of exclusive visual enhancement technologies that combine hardware and software to optimize all aspects of the display — including contrast, sharpness, color, clarity, and brightness — resulting in an incredibly realistic viewing experience. With ASUS VisualMaster, it’s just like being there. ASUS Audio Cover is an entertainment accessory that brings cinematic, 5.1-channel surround sound to ASUS ZenPad 7.0. DTS-HD Premium Sound and SonicMaster technology provide further enhancement, ensuring the ultimate audio experience on ASUS ZenPad 7.0.",Großartige Aussichten Das ZenPad 7.0 ist ein besonders kompaktes 7-Zoll-Tablet mit einem besonders schmalen Rahmen. Das Display dominiert nahezu die gesamte Frontseite. Wesentlich bei einem Tablet ist vor allem eines: das Display. Aus diesem Grund wurde beim 7“ 16:10 WXGA (1280 x 800) VisualMaster-Display des ZenPad 7.0 besonderes Augenmerk auf die Qualität gelegt. Exklusive Technologien sorgen für eine sichtbar natürlichere und farbbrillantere Darstellung. Die Tru2Life Kontrast-Optimierung analysiert jeden einzelnen Pixel eines Bildes vor der Wiedergabe und stimmt helle und dunkle Bereiche automatisch ideal aufeinander ab.,http://icecat.de/en/p/asus/z370c-1a054a/tablets-Z370C-1A054A-29533299.html,Communication Electronics,Asus ZenPad Z370C-1A,Asus ZenPad Z370C-1A,"Asus,Communication Electronics","Asus,Communication Electronics",Bigger while smaller ASUS ZenPad 7.0 is a 7-inch tablet with a body that’s as small as that of a traditional 7-inch device. This incredible engineering ach,Großartige Aussichten Das ZenPad 7.0 ist ein besonders kompaktes 7-Zoll-Tablet mit einem besonders schmalen Rahmen. Das Display dominiert nahezu die gesamt,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
tablets,163,Asus ZenPad Z380C-1B,Asus ZenPad Z380C-1B,0,processor_cores,4,,,,,storage_media,flash,,,,,display_technology,IPS,,,,,internal_memory,2GB,,,,,brand,Asus,,,color,Black,color,Schwarz,#000000,"Bigger while smaller ASUS ZenPad 8.0 is an 8-inch tablet with a 76.5% screen-to-body ratio — an incredible engineering achievement made possible by reducing the bezel width to the bare minimum. ASUS VisualMaster is a suite of exclusive visual enhancement technologies that combine hardware and software to optimize all aspects of the display — including contrast, sharpness, color, clarity, and brightness — resulting in an incredibly realistic viewing experience. With ASUS VisualMaster, it’s just like being there. ASUS Audio Cover is an entertainment accessory that brings cinematic, 5.1-channel surround sound to ASUS ZenPad 8.0. DTS-HD Premium Sound and SonicMaster technology provide further enhancement, ensuring the ultimate audio experience on ASUS ZenPad 8.0. Intelligent contrast enhancement analyzes and optimizes each pixel in an image before it is reproduced, rendering more detail in the highlights and shadows to reveal the true beauty in your pictures.","ASUS VisualMaster IPS-Display Wesentlich bei einem Tablet ist vor allem eines: das Display. Aus diesem Grund wurde beim 8“ 16:10 WXGA (1280 x 800) VisualMaster-Display des ZenPad 8.0 besonderes Augenmerk auf die Qualität gelegt. Exklusive Technologien sorgen für eine sichtbar natürlichere und farbbrillantere Darstellung. Die Tru2Life Kontrast-Optimierung analysiert jeden einzelnen Pixel eines Bildes vor der Wiedergabe und stimmt helle und dunkle Bereiche automatisch ideal aufeinander ab. Das ASUS ZenPad 8.0 folgt, wie der Name verspricht, der ASUS ZEN-Designphilosophie. Es ist elegant, dünn, leicht und durchdacht - gleichzeitig setzt es mit seinem Clutchbag-Look und der Möglichkeit die Rückschale auszutauschen einzigartige Akzente.",http://icecat.de/en/p/asus/90np0221-m01320/tablets-Z380C-1A038A-29728850.html,Communication Electronics,Asus ZenPad Z380C-1B,Asus ZenPad Z380C-1B,"Asus,Communication Electronics","Asus,Communication Electronics",Bigger while smaller ASUS ZenPad 8.0 is an 8-inch tablet with a 76.5% screen-to-body ratio — an incredible engineering achievement made possible by reducin,ASUS VisualMaster IPS-Display Wesentlich bei einem Tablet ist vor allem eines: das Display. Aus diesem Grund wurde beim 8“ 16:10 WXGA (1280 x 800) VisualMa,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
tablets,164,Asus ZenPad Z380C-1B,Asus ZenPad Z380C-1B,0,processor_cores,4,,,,,storage_media,flash,,,,,display_technology,IPS,,,,,internal_memory,2GB,,,,,brand,Asus,,,color,White,color,Weiß,#FFFFFF,"Bigger while smaller ASUS ZenPad 8.0 is an 8-inch tablet with a 76.5% screen-to-body ratio — an incredible engineering achievement made possible by reducing the bezel width to the bare minimum. ASUS VisualMaster is a suite of exclusive visual enhancement technologies that combine hardware and software to optimize all aspects of the display — including contrast, sharpness, color, clarity, and brightness — resulting in an incredibly realistic viewing experience. With ASUS VisualMaster, it’s just like being there. ASUS Audio Cover is an entertainment accessory that brings cinematic, 5.1-channel surround sound to ASUS ZenPad 8.0. DTS-HD Premium Sound and SonicMaster technology provide further enhancement, ensuring the ultimate audio experience on ASUS ZenPad 8.0. Intelligent contrast enhancement analyzes and optimizes each pixel in an image before it is reproduced, rendering more detail in the highlights and shadows to reveal the true beauty in your pictures.","ASUS VisualMaster IPS-Display Wesentlich bei einem Tablet ist vor allem eines: das Display. Aus diesem Grund wurde beim 8“ 16:10 WXGA (1280 x 800) VisualMaster-Display des ZenPad 8.0 besonderes Augenmerk auf die Qualität gelegt. Exklusive Technologien sorgen für eine sichtbar natürlichere und farbbrillantere Darstellung. Die Tru2Life Kontrast-Optimierung analysiert jeden einzelnen Pixel eines Bildes vor der Wiedergabe und stimmt helle und dunkle Bereiche automatisch ideal aufeinander ab. Das ASUS ZenPad 8.0 folgt, wie der Name verspricht, der ASUS ZEN-Designphilosophie. Es ist elegant, dünn, leicht und durchdacht - gleichzeitig setzt es mit seinem Clutchbag-Look und der Möglichkeit die Rückschale auszutauschen einzigartige Akzente.",http://icecat.de/en/p/asus/90np0222-m01870/tablets-Z380C-1B055A-29565390.html,Communication Electronics,Asus ZenPad Z380C-1B,Asus ZenPad Z380C-1B,"Asus,Communication Electronics","Asus,Communication Electronics",Bigger while smaller ASUS ZenPad 8.0 is an 8-inch tablet with a 76.5% screen-to-body ratio — an incredible engineering achievement made possible by reducin,ASUS VisualMaster IPS-Display Wesentlich bei einem Tablet ist vor allem eines: das Display. Aus diesem Grund wurde beim 8“ 16:10 WXGA (1280 x 800) VisualMa,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"tablets,variant-showcase",165,Asus ZenPad Z580CA,Asus ZenPad Z580CA,0,processor_cores,4,,,,,display_technology,IPS,,,,,,,,,,,touch_technology,Multi-touch,,,,,brand,Asus,,,color,Black,color,Schwarz,#000000,"Fashion-inspired design The design of ASUS ZenPad S 8.0 carries modern influences and a simple, clean look that gives it a universal and stylish appeal. These elements are inspired by our Zen design philosophy of balancing beauty and strength. ASUS ZenPad S 8.0 is an 8-inch tablet that is only 6.6mm thin, weighs just 298g, and has a 74% screen-to-body ratio — an incredible engineering achievement made possible by reducing the bezel width to the bare minimum. Intelligent contrast enhancement analyzes and optimizes each pixel in an image before it is reproduced, rendering more detail in the highlights and shadows to reveal the true beauty in your pictures. ASUS ZenPad S 8.0 is equipped with ASUS Tru2Life+ technology, which improves video with fast action scenes — such as sports — by increasing the screen refresh rate, resulting in reduced blur and smooth, detailed motion.","Großartige Aussichten Das ZenPad S 8.0 ist ein besonders kompaktes, wunderbar leichtes 8-Zoll-Tablet, mit einem besonders schmalen Rahmen. Das exzellente 2K-Display dominiert nahezu die gesamte Frontseite. Bis zu 4 GB Arbeitsspeicher, schnelles ac-WLAN, das 8“ IPS-Display mit beeindruckender 2K-Auflösung und nicht zuletzt der enorm leistungsfähige Intel® Atom™ Z3580* 64-Bit Quad-Core Prozessor inklusive kraftvoller PowerVR-Grafik sorgen für kompromissloses Tablet-Computing. Für Entertainment vom Feinsten und Tablet-Sound der Extraklasse bietet das ZenPad S 8.0 DTS-HD Premium Sound – powered by ASUS SonicMaster. Erhältlich in drei aufregenden Farben und für passgenauen Schutz mit praktischer Stand-Funktionalität gibt es das ultradünne und hochrobuste TriCover als Originalzubehör für das ZenPad S 8.0.	",http://icecat.de/en/p/asus/90np01m1-m00660/tablets-Z580CA-1A027A-29879507.html,Communication Electronics,Asus ZenPad Z580CA,Asus ZenPad Z580CA,"Asus,Communication Electronics","Asus,Communication Electronics","Fashion-inspired design The design of ASUS ZenPad S 8.0 carries modern influences and a simple, clean look that gives it a universal and stylish appeal. Th","Großartige Aussichten Das ZenPad S 8.0 ist ein besonders kompaktes, wunderbar leichtes 8-Zoll-Tablet, mit einem besonders schmalen Rahmen. Das exzellente 2","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"tablets,variant-showcase",166,Asus ZenPad Z580CA-1B,Asus ZenPad Z580CA-1B,0,internal_memory,4 GB,,,,,,,,,,,display_technology,IPS,,,,,processor_cache,2 MB,,,,,brand,Asus,,,color,White,color,Weiß,#FFFFFF,"Fashion-inspired design The design of ASUS ZenPad S 8.0 carries modern influences and a simple, clean look that gives it a universal and stylish appeal. These elements are inspired by our Zen design philosophy of balancing beauty and strength. ASUS VisualMaster is a suite of exclusive visual enhancement technologies that combine hardware and software to optimize all aspects of the display — including contrast, sharpness, color, clarity, and brightness — resulting in an incredibly realistic viewing experience. With ASUS VisualMaster, it’s just like being there. ASUS ZenPad S 8.0 is equipped with ASUS Tru2Life+ technology, which improves video with fast action scenes — such as sports — by increasing the screen refresh rate, resulting in reduced blur and smooth, detailed motion.","Leistung für heute und morgen Bis zu 4 GB Arbeitsspeicher, schnelles ac-WLAN, das 8“ IPS-Display mit beeindruckender 2K-Auflösung und nicht zuletzt der enorm leistungsfähige Intel® Atom™ Z3580* 64-Bit Quad-Core Prozessor inklusive kraftvoller PowerVR-Grafik sorgen für kompromissloses Tablet-Computing. Das ZenPad S 8.0 ist ein besonders kompaktes, wunderbar leichtes 8-Zoll-Tablet, mit einem besonders schmalen Rahmen. Das exzellente 2K-Display dominiert nahezu die gesamte Frontseite. Bis zu 4 GB Arbeitsspeicher, schnelles ac-WLAN, das 8“ IPS-Display mit beeindruckender 2K-Auflösung und nicht zuletzt der enorm leistungsfähige Intel® Atom™ Z3580* 64-Bit Quad-Core Prozessor inklusive kraftvoller PowerVR-Grafik sorgen für kompromissloses Tablet-Computing. Für Entertainment vom Feinsten und Tablet-Sound der Extraklasse bietet das ZenPad S 8.0 DTS-HD Premium Sound – powered by ASUS SonicMaster.",http://icecat.de/en/p/asus/90np01m2-m01130/tablets-Z580CA-1B035A-30230575.html,Communication Electronics,Asus ZenPad Z580CA-1B,Asus ZenPad Z580CA-1B,"Asus,Communication Electronics","Asus,Communication Electronics","Fashion-inspired design The design of ASUS ZenPad S 8.0 carries modern influences and a simple, clean look that gives it a universal and stylish appeal. Th","Leistung für heute und morgen Bis zu 4 GB Arbeitsspeicher, schnelles ac-WLAN, das 8“ IPS-Display mit beeindruckender 2K-Auflösung und nicht zuletzt der eno","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"tablets,variant-showcase",167,HP Elite x2 1012 G1,HP Elite x2 1012 G1,0,,,,,,,thermal_design_power,4.5 W,,,,,stepping,D1,,,,,processor_cores,2,,,,,brand,HP,,,color,Silver,color,Silber,#D3D3D3,"Mobility and style without compromise Strikingly thin and elegant, the Elite x2 1012 is a 2 in 1 for the mobile workforce and executives who want no compromises when it comes to enterprise-class power, durability, optional LTE connectivity4 and productivity on the go, in a stylish design. Stunning IT friendly design. Elite x2 1012 incorporates Elite global enterprise-class security and manageability features, enterprise-class durability, on-site serviceability,2 global sku availability and support across 180 countries. At your desk or on the road, meet the specific needs of your work day with the included HP Active Pen with App Launch that uses Wacom technology. Accessorize to boost your efficiency. Add optional enterprise docking solutions3 and advanced keyboards.","Mobilität und Design ohne Kompromisse Das auffallend schlanke und elegante 2-in-1-Tablet Elite x2 1012 eignet sich optimal für mobile Mitarbeiter und Führungskräfte, die Wert auf erstklassige Leistung, Haltbarkeit, optionale LTE-Technologie 4 und Produktivität unterwegs sowie ein ansprechendes Design legen. Erfüllen Sie am Schreibtisch oder unterwegs die spezifischen Anforderungen Ihres Arbeitstages mit dem im Lieferumfang enthaltenen HP Active-Stift mit App Launch, der die Wacom-Technologie verwendet. Steigern Sie mit diesem Zubehör Ihre Produktivität. Nutzen Sie zudem die optionalen Unternehmens-Dockinglösungen3 und Tastaturerweiterungen. 	Erleben Sie mit dem HP Elite x2 1012 Eleganz und Leistung, die Sie nicht erwarten. Dieses getestete 2-in-1-Tablet mit präzisionsgefertigten Tastaturen ist ein schlankes und leichtes Kraftpaket für höchste Qualitätsstandards im Unternehmen.	",http://icecat.de/en/p/hp/l5h05ea/notebooks-Elite+x2+1012+G1-30375366.html,Communication Electronics,HP Elite x2 1012 G1,HP Elite x2 1012 G1,"HP,Communication Electronics","HP,Communication Electronics","Mobility and style without compromise Strikingly thin and elegant, the Elite x2 1012 is a 2 in 1 for the mobile workforce and executives who want no compro",Mobilität und Design ohne Kompromisse Das auffallend schlanke und elegante 2-in-1-Tablet Elite x2 1012 eignet sich optimal für mobile Mitarbeiter und Führu,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"tablets,variant-showcase",168,HP ElitePad 1000 G2,HP ElitePad 1000 G2,0,storage_media,SSD,,,,,processor_cores,4,,,,,graphics_adapter,HD Graphics,,,,,processor_frequency,1.6 GHz,,,,,brand,HP,,,,,,,,"Powerful productivity. Take the next step in productivity with the HP ElitePad 1000 G2 Tablet equipped with a 64-bit Intel® processor and the features you need to stay productive in the office or on the go. Control wireless connection, including optional worldwide 4G LTE,1 with HP Connection Manager. Dual cameras help you collaborate or capture the moment. Work the way that suits you best. The ElitePad 1000 G2 supports touch, pen or voice-based input. More than a tablet—a total business solution. The elegant and sleek HP ElitePad 1000 G2 has the performance and flexibility to transform the way you work. Redefine productivity and stay light with the confidence of the leading manageability, security, and support you expect from HP.","Zum Lernen konzipiert Profitieren Sie von sofortiger Einsatzfähigkeit mit den neuen HP School Pack Tools und Inhalten zur Unterstützung neuer Lernmethoden, darunter HP Classroom Manager, mit dem Lehrer das Klassenzimmer steuern, Klassen-PCs verwalten und mit Schülern kommunizieren können. 	Erzielen Sie ein 1:1-Lernerlebnis und steigern Sie das Engagement der Schüler mit diesem Android™-Tablet, das speziell für Schulen entwickelt wurde. Das zuverlässige und robuste HP Pro Tablet 10 EE umfasst Lerntools und flexible Konnektivitätsoptionen für ein Lernerlebnis über das Klassenzimmer hinweg. Darüber hinaus unterstützen professionelle Support- und Serviceleistungen das Lehrpersonal bei der Einbindung neuer IT-Komponenten.",http://icecat.de/en/p/hp/h9x49ea/tablets-1000+G2-29379693.html,Communication Electronics,HP ElitePad 1000 G2,HP ElitePad 1000 G2,"HP,Communication Electronics","HP,Communication Electronics",Powerful productivity. Take the next step in productivity with the HP ElitePad 1000 G2 Tablet equipped with a 64-bit Intel® processor and the features you,"Zum Lernen konzipiert Profitieren Sie von sofortiger Einsatzfähigkeit mit den neuen HP School Pack Tools und Inhalten zur Unterstützung neuer Lernmethoden,","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
tablets,169,HP Slate 10 Pro EE,HP Slate 10 Pro EE,0,internal_storage_capacity,32 GB,,,,,processor_cache,2 MB,,,,,display_technology,IPS,,,,,touch_technology,Mulit-touch,,,,,brand,HP,,,color,Black,color,Schwarz,#000000,"Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate 10 EE includes learning tools and flexible connectivity to expand education beyond the walls of the classroom, plus professional support and services to help educators confidently incorporate new IT.	","Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Prozessor, einem entspiegelten HD Touch-Display mit 25,65 cm (10 Zoll) Diagonale und Handschriftunterstützung (mit optimalem Eingabestift) ein 1:1-Lernerlebnis zu einem erschwinglichen Preis bietet. 	Erzielen Sie ein 1:1-Lernerlebnis und steigern Sie das Engagement der Schüler mit diesem Android™-Tablet, das speziell für Schulen entwickelt wurde. Das zuverlässige und robuste HP Pro Tablet 10 EE umfasst Lerntools und flexible Konnektivitätsoptionen für ein Lernerlebnis über das Klassenzimmer hinweg. Darüber hinaus unterstützen professionelle Support- und Serviceleistungen das Lehrpersonal bei der Einbindung neuer IT-Komponenten.",http://icecat.de/en/p/hp/l2j96aa/tablets-0889296097754-HP-Slate-10-Pro-10-EE-G1-32GB-Grey-25880805.html,Communication Electronics,HP Slate 10 Pro EE,HP Slate 10 Pro EE,"HP,Communication Electronics","HP,Communication Electronics",Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate,"Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Pr","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
"tablets,variant-showcase",170,HP Pro Tablet 608 G1,HP Pro Tablet 608 G1,0,processor_frequency,1.44 GHz,,,,,processor_cores,4,,,,,storage_media,flash,,,,,graphics_adapter,HD Graphics,,,,,brand,HP,,,,,,,,"Create efficiencies with mobile solutions Tailor your experience to the needs of your business with a keyboard, cases, portable docking station and more to customize your tablet. 	Transform your business with this small stylish business tablet equipped with a brilliant, high definition display and the pervasive connectivity to mobilize most any business process. Choose from an expansive choice of accessories for a customized experience. Get business-class security and manageability options on the HP Pro Tablet 608 with HP Client Security, HP Touchpoint Manager and more.	","Zum Lernen konzipiert Profitieren Sie von sofortiger Einsatzfähigkeit mit den neuen HP School Pack Tools und Inhalten zur Unterstützung neuer Lernmethoden, darunter HP Classroom Manager, mit dem Lehrer das Klassenzimmer steuern, Klassen-PCs verwalten und mit Schülern kommunizieren können. 	Erzielen Sie ein 1:1-Lernerlebnis und steigern Sie das Engagement der Schüler mit diesem Android™-Tablet, das speziell für Schulen entwickelt wurde. Das zuverlässige und robuste HP Pro Tablet 10 EE umfasst Lerntools und flexible Konnektivitätsoptionen für ein Lernerlebnis über das Klassenzimmer hinweg. Darüber hinaus unterstützen professionelle Support- und Serviceleistungen das Lehrpersonal bei der Einbindung neuer IT-Komponenten.",http://icecat.de/en/p/hp/h9x41ea/tablets-608+G1-28516206.html,Communication Electronics,HP Pro Tablet 608 G1,HP Pro Tablet 608 G1,"HP,Communication Electronics","HP,Communication Electronics","Create efficiencies with mobile solutions Tailor your experience to the needs of your business with a keyboard, cases, portable docking station and more to","Zum Lernen konzipiert Profitieren Sie von sofortiger Einsatzfähigkeit mit den neuen HP School Pack Tools und Inhalten zur Unterstützung neuer Lernmethoden,","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
tablets,171,Lenovo TAB 2 A10,Lenovo TAB 2 A10,0,internal_memory,2 GB,,,,,processor_cache,1 MB,,,,,processor_cores,4,,,,,storage_media,flash,,,,,brand,Lenovo,,,color,White,color,Weiß,#FFFFFF,"Be Immersed. You'll get the best audio experience the A Series line has to offer with the TAB 2 A10's exclusive multi-speaker sound bar. And, available exclusively on 8"" and 10"" TAB 2 models is Dolby Atmos® Cinematic Moving Audio. This unique technology delivers a profound audio experience that seemingly wraps itself around you Enjoy a surround sound-like experience and incredible multimedia immersion all on-the-go with the TAB 2 A8. Work, play, watch, or just tap away on the TAB 2 A10's Full HD (1920 x 1200) IPS display. IPS technology makes it easy to share what you're viewing with friends, and with an ultra-thin, high-transparent touchscreen, every image appears closer, clearer, and sharper. Carry the TAB 2 A10 wherever you go. It's incredibly light at just over a pound, and slim enough that you can store it just about anywhere for convenient mobility. The TAB 2 A10 is easy to keep by your side wherever life takes you. So when you need it, you’ll be reading, listening to music, watching videos, or surfing the Web, all in a snap.","Fesselndes Klangerlebnis Eine Soundbar mit mehreren Lautsprechern und Dolby Atmos® Cinematic Moving Audio sorgen für fesselnden Sound, der von allen Seiten zu kommen scheint. In Verbindung mit dem brillanten Full HD-Display ist das TAB 2 A10-70 das perfekte Tablet für Gaming und Multimedia. Für hohe Rechenleistung und flüssige Darstellung ist das TAB 2 A10-70 mit einem schnellen 64-Bit-Quad-Core-Prozessor ausgestattet. Der 7.000-mAh-Akku ermöglicht bis zu 10 Stunden unterbrechungsfreien Betrieb. Nutze dein Tablet einen ganzen Tag lang ohne aufzuladen. Das handliche TAB 2 A10-70 ist nicht einmal 9 mm dick. Wähle aus zwei verschiedenen Farben – Pearl White und Midnight Blue – das Modell, das am besten zu deinem Lebensstil passt.",https://de.icecat.biz/en/p/lenovo/za000049de/tablets-0889233451984-A10-70-27262160.html,Communication Electronics,Lenovo TAB 2 A10,Lenovo TAB 2 A10,"Lenovo,Communication Electronics","Lenovo,Communication Electronics","Be Immersed. You'll get the best audio experience the A Series line has to offer with the TAB 2 A10's exclusive multi-speaker sound bar. And, available exc","Fesselndes Klangerlebnis Eine Soundbar mit mehreren Lautsprechern und Dolby Atmos® Cinematic Moving Audio sorgen für fesselnden Sound, der von allen Seiten","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
tablets,172,Lenovo Yoga Tablet 3,Lenovo Yoga Tablet 3,0,internal_memory,1 GB,,,,,processor_frequency,1.1 GHz,,,,,display_diagonal,20.3,,,,,4g,yes,,,,,brand,Lenovo,,,color,Black,color,Schwarz,#000000,"IMMERSIVE AUDIO The YOGA Tab 3 8 delivers rich home theater sound that you will not experience on any other tablet. The two integrated front-facing speakers and powerfully immersive Dolby Atmos® sound give louder, clearer and dynamic audio… even without headphones! The YOGA Tab 3 8 keeps going and going with its outstanding battery life. With up to 20 hours on one charge, it’s enough to watch two series of your favorite TV show back to back. Scroll through recipes while you cook, check your social feeds while you eat, and watch movies while you work out. The unique kickstand works in four ways to Stand, Tilt, Hold or even Hang the YOGA Tab 3 8 to a way that suits you.","Fesselndes Klangerlebnis Eine Soundbar mit mehreren Lautsprechern und Dolby Atmos® Cinematic Moving Audio sorgen für fesselnden Sound, der von allen Seiten zu kommen scheint. In Verbindung mit dem brillanten Full HD-Display ist das TAB 2 A10-70 das perfekte Tablet für Gaming und Multimedia. Für hohe Rechenleistung und flüssige Darstellung ist das TAB 2 A10-70 mit einem schnellen 64-Bit-Quad-Core-Prozessor ausgestattet. Der 7.000-mAh-Akku ermöglicht bis zu 10 Stunden unterbrechungsfreien Betrieb. Nutze dein Tablet einen ganzen Tag lang ohne aufzuladen. Das handliche TAB 2 A10-70 ist nicht einmal 9 mm dick. Wähle aus zwei verschiedenen Farben – Pearl White und Midnight Blue – das Modell, das am besten zu deinem Lebensstil passt.",http://icecat.de/en/p/lenovo/za0a0010de/tablets-3+8-29801891.html,Communication Electronics,Lenovo Yoga Tablet 3,Lenovo Yoga Tablet 3,"Lenovo,Communication Electronics","Lenovo,Communication Electronics",IMMERSIVE AUDIO The YOGA Tab 3 8 delivers rich home theater sound that you will not experience on any other tablet. The two integrated front-facing speaker,"Fesselndes Klangerlebnis Eine Soundbar mit mehreren Lautsprechern und Dolby Atmos® Cinematic Moving Audio sorgen für fesselnden Sound, der von allen Seiten","This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
