slug,variant_id,sku,name.en_US,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated,name.de_DE,license
1893_sony_m4-aqua,1,26534020,M4 Aqua,Sony,1294-4013,http://images.icecat.biz/img/norm/high/26534020-305.jpg,http://images.icecat.biz/img/norm/low/26534020-305.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/26534020.xml,1,BE;DE;AF;NL,2016-02-07T05:39:49.000Z,M4 Aqua,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_xperia-z5,1,29579058,Xperia Z5,Sony,1298-5581,http://images.icecat.biz/img/gallery/29579058_5318.jpg,http://images.icecat.biz/img/gallery_lows/29579058_5318.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/29579058.xml,1,BE;DE;NL,2016-02-08T10:02:17.000Z,Xperia Z5,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_xperia-z5,2,29579061,Xperia Z5,Sony,1298-5588,http://images.icecat.biz/img/gallery/29579061_4783.jpg,http://images.icecat.biz/img/gallery_lows/29579061_4783.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/29579061.xml,1,DE;NL;ES;BE,2016-02-07T14:44:55.000Z,Xperia Z5,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_xperia-z5-compact,1,29579056,Xperia Z5 Compact,Sony,1298-5526,http://images.icecat.biz/img/gallery/29579056_3315.jpg,http://images.icecat.biz/img/gallery_lows/29579056_3315.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/29579056.xml,1,BE;DE;NL,2016-02-07T14:44:55.000Z,Xperia Z5 Compact,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_z3-compact,1,24602396,Z3 Compact,Sony,1288-3842,http://images.icecat.biz/img/norm/high/24602396-8292.jpg,http://images.icecat.biz/img/norm/low/24602396-8292.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/24602396.xml,1,IL;FI;FR;AT;PL;NL;GB;DE;GR;IT;CH;BE,2015-04-24T15:17:11.000Z,Z3 Compact,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_z5,1,29801571,Z5,Sony,1298-4663,http://images.icecat.biz/img/gallery/29801571_2226.jpg,http://images.icecat.biz/img/gallery_lows/29801571_2226.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/29801571.xml,1,ES;NL;DE;IT,2016-02-07T15:47:52.000Z,Z5,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
1893_sony_z5-premium,1,29731567,Z5 Premium,Sony,1299-3496,http://images.icecat.biz/img/gallery/29731567_0213.jpg,http://images.icecat.biz/img/gallery_lows/29731567_0213.jpg,1893,43191528,http://data.icecat.biz/export/freexml/INT/29731567.xml,1,DE;NL;GB;BE;PL;IT;FR;SE,2016-02-08T10:01:35.000Z,Z5 Premium,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_galaxy-gear,1,19682158,Galaxy Gear,Samsung,SM-V7000ZAA,http://images.icecat.biz/img/norm/high/19682158-5489.jpg,http://images.icecat.biz/img/norm/low/19682158-5489.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/19682158.xml,1,DK;DE,2015-12-21T19:50:48.000Z,Galaxy Gear,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_galaxy-gear,2,19682159,Galaxy Gear,Samsung,SM-V7000ZGA,http://images.icecat.biz/img/norm/high/19682159-8788.jpg,http://images.icecat.biz/img/norm/low/19682159-8788.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/19682159.xml,1,DE;FR;FI,2015-12-21T19:50:48.000Z,Galaxy Gear,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_galaxy-gear,3,19763031,Galaxy Gear,Samsung,SM-V7000ZKANEE,http://images.icecat.biz/img/norm/high/19763031-618.jpg,http://images.icecat.biz/img/norm/low/19763031-618.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/19763031.xml,1,DK;DE;IT;NL;GB;FI;BE;SE;NO,2013-12-19T19:42:31.000Z,Galaxy Gear,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_gear-s,1,24666697,Gear S,Samsung,SM-R7500ZWA,http://images.icecat.biz/img/norm/high/24666697-7975.jpg,http://images.icecat.biz/img/norm/low/24666697-7975.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/24666697.xml,1,IT;PL;ES;GB;CH;SE;FR;FI;RO;DE;NL;PT;AT;GR,2016-01-25T11:33:47.000Z,Gear S,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_gear-s2,1,30014805,Gear S2,Samsung,SM-R7200ZWALUX,http://images.icecat.biz/img/gallery/30014805_1102.jpg,http://images.icecat.biz/img/gallery_lows/30014805_1102.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/30014805.xml,1,DE;UA;NL;BE,2015-11-24T15:57:51.000Z,Gear S2,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_gear-s2,2,30014807,Gear S2,Samsung,SM-R7200ZKALUX,http://images.icecat.biz/img/gallery/30014807_9757.jpg,http://images.icecat.biz/img/gallery_lows/30014807_9757.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/30014807.xml,1,NL;BE;DE,2015-11-24T15:57:18.000Z,Gear S2,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_samsung_gear-s2-classic,1,29901936,Gear S2 Classic,Samsung,SM-R7320ZKA,http://images.icecat.biz/img/gallery/29901936_0348.jpg,http://images.icecat.biz/img/gallery_lows/29901936_0348.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/29901936.xml,1,PT;NL;DE;SE;ES;AT;IT;FI;CH;RO;HU;FR,2015-12-11T08:38:58.000Z,Gear S2 Classic,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_smartwatch,1,12295890,SmartWatch,Sony,1254-6626,http://images.icecat.biz/img/norm/high/15743_12295890-6463.jpg,http://images.icecat.biz/img/norm/low/15743_12295890-6463.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/12295890.xml,1,ES;DE;BE;FR;FI,2015-06-14T15:43:23.000Z,SmartWatch,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_smartwatch-3-swr50,1,24495842,SmartWatch 3 SWR50,Sony,1287-4372,http://images.icecat.biz/img/norm/high/24495842-3074.jpg,http://images.icecat.biz/img/norm/low/24495842-3074.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/24495842.xml,1,MX;AT;HU;BE;IT;DE;SE;FR;RU;GB;RO;FI;ES;PL;AF;NL;NO;DK;PT;UA;CH,2015-04-17T16:37:27.000Z,SmartWatch 3 SWR50,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_smartwatch-3-swr50,2,24495843,SmartWatch 3 SWR50,Sony,1287-4373,http://images.icecat.biz/img/norm/high/24495843-7844.jpg,http://images.icecat.biz/img/norm/low/24495843-7844.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/24495843.xml,1,UA;CH;AT;BE;IT;DE;SE;FR;RU;GB;RO;ES;AF;NL;NO;DK;PT,2016-01-24T14:50:18.000Z,SmartWatch 3 SWR50,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_smartwatch-3-swr50,3,26512883,Smartwatch 3 SWR50,Sony,1294-2259,http://images.icecat.biz/img/gallery/26512883_2929.jpg,http://images.icecat.biz/img/gallery_lows/26512883_2929.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/26512883.xml,1,DE;GB;BE;NL,2015-12-15T14:41:26.000Z,Smartwatch 3 SWR50,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_smartwatch-3-swr50,4,26512884,Smartwatch 3 SWR50,Sony,1294-2260,http://images.icecat.biz/img/gallery/26512884_0960.jpg,http://images.icecat.biz/img/gallery_lows/26512884_0960.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/26512884.xml,1,DE;GB;BE;NL,2015-10-06T12:08:44.000Z,Smartwatch 3 SWR50,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2647_sony_sw2-smartwatch-2,1,21047360,SW2 SmartWatch 2,Sony,1279-9869,http://images.icecat.biz/img/norm/high/21047360-4814.jpg,http://images.icecat.biz/img/norm/low/21047360-4814.jpg,2647,43191599,http://data.icecat.biz/export/freexml/INT/21047360.xml,1,SE;NO;DE;NL;GR;PT;CH;FI;FR;RO;ES;GB;IT;DK;AT,2015-12-22T13:36:41.000Z,SW2 SmartWatch 2,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2871_acer_leap-active,1,29727910,Leap Active,Acer,HM.HQNEE.001,http://images.icecat.biz/img/gallery/29727910_5628.jpg,http://images.icecat.biz/img/gallery_lows/29727910_5628.jpg,2871,49221596,http://data.icecat.biz/export/freexml/INT/29727910.xml,1,US;GB;IT;ES;FR;NL,2016-01-28T10:14:00.000Z,Leap Active,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2871_hannspree_sw49st11,1,28535676,SW49ST11,Hannspree,SW49ST11,http://images.icecat.biz/img/gallery/28535676_8339.jpg,http://images.icecat.biz/img/gallery_lows/28535676_8339.jpg,2871,49221596,http://data.icecat.biz/export/freexml/INT/28535676.xml,1,BE;PL;FR;IT;AT;DE;ES;GB;IS;NL;PT,2016-02-08T09:44:56.000Z,SW49ST11,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2871_sony_smartband-talk-swr30,1,24495852,SmartBand Talk SWR30,Sony,1291-6168,http://images.icecat.biz/img/norm/high/24495852-3314.jpg,http://images.icecat.biz/img/norm/low/24495852-3314.jpg,2871,49221596,http://data.icecat.biz/export/freexml/INT/24495852.xml,1,FR;DK;PT;GB;CH;NO;NL;AT;SE;IT;CZ;RU;RO;PL;FI;BE;DE;ES;AF,2015-12-11T21:44:19.000Z,SmartBand Talk SWR30,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2871_sony_smartband-talk-swr30,2,24495853,SmartBand Talk SWR30,Sony,1291-6169,http://images.icecat.biz/img/norm/high/24495853-614.jpg,http://images.icecat.biz/img/norm/low/24495853-614.jpg,2871,49221596,http://data.icecat.biz/export/freexml/INT/24495853.xml,1,DE;ES;AF;FR;DK;HU;PT;GB;CH;NO;NL;AT;SE;IT;CZ;PL;FI;BE,2015-12-01T18:05:18.000Z,SmartBand Talk SWR30,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
2871_sony_swr10-limited-brazil-edition,1,22078075,"SWR10, Limited Brazil Edition",Sony,1284-4005,http://images.icecat.biz/img/norm/high/22078075-4910.jpg,http://images.icecat.biz/img/norm/low/22078075-4910.jpg,2871,49221596,http://data.icecat.biz/export/freexml/INT/22078075.xml,1,FI;NL;CH;DE,2015-01-22T18:29:04.000Z,"SWR10, Limited Brazil Edition","The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
3073_sony_swr12,1,29634940,SWR12,Sony,1294-1603,http://images.icecat.biz/img/gallery/29634940_7022.jpg,http://images.icecat.biz/img/gallery_lows/29634940_7022.jpg,3073,43191704,http://data.icecat.biz/export/freexml/INT/29634940.xml,1,CZ;AT;CH;DK;HU;SE;FI;DE;NO;FR;IT;RO;NL;BE,2015-11-03T12:41:40.000Z,SWR12,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
3073_sony_swr12,2,29634947,SWR12,Sony,1294-0223,http://images.icecat.biz/img/gallery/29634947_0490.jpg,http://images.icecat.biz/img/gallery_lows/29634947_0490.jpg,3073,43191704,http://data.icecat.biz/export/freexml/INT/29634947.xml,1,BE;ES;CZ;AT;CH;HU;DK;SE;FI;FR;GB;NO;IT;DE;PL;NL,2015-11-03T12:41:40.000Z,SWR12,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_1200d-ef-s-18-55mm,1,21751902,1200D + EF-S 18-55mm,Canon,9127B024,http://images.icecat.biz/img/norm/high/21751902-1415.jpg,http://images.icecat.biz/img/norm/low/21751902-1415.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/21751902.xml,1,PL;SE;ES;AT;BE;GB;DE;IT;AF;DK;NL;GR;CH;FR;FI;EE,2016-01-05T21:05:07.000Z,1200D + EF-S 18-55mm,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_160,1,25905585,160,Canon,0144C006,http://images.icecat.biz/img/norm/high/25905585-1782.jpg,http://images.icecat.biz/img/norm/low/25905585-1782.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25905585.xml,1,GB;NL;DE;IE;US,2015-11-30T04:36:09.000Z,160,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_165,1,25904598,165,Canon,0149C001,http://images.icecat.biz/img/norm/high/25904598-8460.jpg,http://images.icecat.biz/img/norm/low/25904598-8460.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25904598.xml,1,RO;IT;HU;CZ;FR;IS;ES;AF;GR;FI;DE;DK;NO;NL;PT;RU;CH;AT;SE;BE;GB,2016-02-02T18:06:31.000Z,165,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_285-hs,1,30688700,285 HS,Canon,1082C001,http://images.icecat.biz/img/gallery/30688700_0515.jpg,http://images.icecat.biz/img/gallery_lows/30688700_0515.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/30688700.xml,1,IT;NL;FR;DE;BE;HU;ES;CH;FI,2016-01-22T11:01:52.000Z,285 HS,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_g9-x,1,30021637,G9 X,Canon,0924C002,http://images.icecat.biz/img/gallery/30021637_4678.jpg,http://images.icecat.biz/img/gallery_lows/30021637_4678.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/30021637.xml,1,NL;NO;ES;RO;LU;IT;CH;HU;SE;DK;CZ;AT;GB;FR;FI;DE;PL;PT;BE,2016-01-23T13:54:15.000Z,G9 X,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_rebel-sl1-ef-s-18-55mm,1,18146996,Rebel SL1 + EF-S 18-55mm,Canon,8575B003,http://images.icecat.biz/img/norm/high/18146996-1053.jpg,http://images.icecat.biz/img/norm/low/18146996-1053.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/18146996.xml,1,DE;US;ES;IT;CL;MX,2016-01-05T05:44:49.000Z,Rebel SL1 + EF-S 18-55mm,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_canon_sx610-hs,1,25904691,SX610 HS,Canon,0112C002,http://images.icecat.biz/img/norm/high/25904691-6670.jpg,http://images.icecat.biz/img/norm/low/25904691-6670.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/25904691.xml,1,NL;PT;LU;ES;NO;SE;RU;PL;AT;RO;CH;DK;IT;BE;DE;HU;GR;GB;AF;CZ;FR;FI,2016-01-05T21:37:28.000Z,SX610 HS,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_fujifilm_xp80,1,26224361,XP80,Fujifilm,16449923,http://images.icecat.biz/img/norm/high/26224361-4626.jpg,http://images.icecat.biz/img/norm/low/26224361-4626.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26224361.xml,1,DE;PT;ES;DK;NL;CZ;SE;HU;GB;FR;FI;RO;NO;IT;CH;BE,2015-12-10T15:12:38.000Z,XP80,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_panasonic_dmc-fz300,1,29393146,DMC-FZ300,Panasonic,DMC-FZ300EG-K,http://images.icecat.biz/img/gallery/29393146_6146.jpg,http://images.icecat.biz/img/gallery_lows/29393146_6146.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/29393146.xml,1,PT;IT;BE;DE;GB;AT;PL;CH;ES;FR;NL,2016-01-20T07:35:42.000Z,DMC-FZ300,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_panasonic_dmc-gh4-g-vario-hd-14-140mm,1,22766226,DMC-GH4 + G VARIO HD 14-140mm,Panasonic,DMC-GH4HEG-K,http://images.icecat.biz/img/norm/high/22766226-3517.jpg,http://images.icecat.biz/img/norm/low/22766226-3517.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/22766226.xml,1,GB;AT;NL;DE;BE;ES;PL;PT;FR;CH;EE;HU;IT,2016-02-08T18:00:40.000Z,DMC-GH4 + G VARIO HD 14-140mm,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
